time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.149,0.6624,0.113,0.11359999999999999,0.0462,0.0117,0.1098,0.2996,0.0224,0.0572,0.1247,0.0084,0.0481,0.0325,0.0864,0.0986,0.0637,0.0615,0.0676,0.0663
2015-01-01 01:00:00,0.1598,0.7003,0.1182,0.12685,0.0493,0.0126,0.1145,0.3118,0.0308,0.0824,0.1602,0.0146,0.0438,0.0681,0.0998,0.131,0.1003,0.0539,0.0706,0.0665
2015-01-01 02:00:00,0.173,0.7391,0.1544,0.1678,0.0529,0.0144,0.1103,0.3259,0.038,0.1127,0.2198,0.0276,0.0314,0.0988,0.098,0.165,0.1354,0.0542,0.0829,0.0795
2015-01-01 03:00:00,0.1887,0.8314,0.2032,0.2486,0.0639,0.0162,0.108,0.3428,0.0428,0.1245,0.2615,0.027,0.0164,0.1125,0.072,0.1877,0.1584,0.0615,0.1018,0.1133
2015-01-01 04:00:00,0.1898,0.9007,0.2502,0.298,0.0789,0.0185,0.0961,0.3518,0.0514,0.1281,0.2872,0.0177,0.0097,0.1184,0.0487,0.2072,0.1664,0.0697,0.1124,0.14
2015-01-01 05:00:00,0.1693,0.9203,0.3305,0.3709,0.0955,0.0219,0.0639,0.3529,0.0605,0.1433,0.3175,0.0178,0.0166,0.1258,0.0542,0.2184,0.1652,0.065,0.1026,0.1499
2015-01-01 06:00:00,0.1613,0.9307,0.454,0.5182,0.1383,0.05,0.0412,0.3755,0.0598,0.1655,0.3336,0.0298,0.0266,0.1589,0.0691,0.2414,0.1825,0.0476,0.0829,0.1697
2015-01-01 07:00:00,0.1624,0.9327,0.4562,0.54705,0.1661,0.0967,0.0245,0.3765,0.0527,0.1572,0.315,0.032,0.0293,0.1891,0.0745,0.2407,0.1956,0.0303,0.0623,0.2196
2015-01-01 08:00:00,0.1775,0.9366,0.4803,0.59775,0.1597,0.1143,0.0276,0.3543,0.0418,0.1277,0.2672,0.0162,0.0401,0.2028,0.0904,0.2032,0.1575,0.0232,0.0547,0.2801
2015-01-01 09:00:00,0.1677,0.9371,0.5529,0.72195,0.1885,0.1802,0.0281,0.3378,0.0362,0.1141,0.2436,0.0119,0.0561,0.2344,0.1167,0.2083,0.1556,0.0393,0.0569,0.3581
2015-01-01 10:00:00,0.17,0.7738,0.5849,0.8284,0.2205,0.2181,0.0299,0.3033,0.0479,0.143,0.2891,0.0229,0.0669,0.2767,0.1406,0.2399,0.1687,0.0757,0.0658,0.4726
2015-01-01 11:00:00,0.1779,0.4376,0.6208,0.8823000000000001,0.2523,0.2425,0.0409,0.3123,0.0514,0.1433,0.2624,0.0297,0.0571,0.3398,0.1426,0.2837,0.1992,0.1147,0.0772,0.6116
2015-01-01 12:00:00,0.1831,0.3337,0.6791,0.8876999999999999,0.2782,0.2811,0.0629,0.3037,0.0347,0.0995,0.1828,0.0215,0.0281,0.3579,0.1087,0.3033,0.2468,0.1503,0.0939,0.7278
2015-01-01 13:00:00,0.1985,0.3321,0.6922,0.8774,0.2759,0.299,0.0835,0.301,0.0215,0.0554,0.1207,0.0066,0.0118,0.3163,0.0796,0.2788,0.2641,0.195,0.1105,0.8064
2015-01-01 14:00:00,0.2337,0.398,0.665,0.8568,0.2486,0.2987,0.1096,0.3131,0.0205,0.0312,0.0963,0.0026,0.0293,0.1885,0.0865,0.1782,0.2089,0.2465,0.1163,0.84
2015-01-01 15:00:00,0.2748,0.413,0.5959,0.8048500000000001,0.2383,0.272,0.1404,0.3204,0.0259,0.0273,0.1107,0.0034,0.04,0.1463,0.0837,0.1495,0.1963,0.2774,0.1176,0.8201
2015-01-01 16:00:00,0.3249,0.3218,0.5333,0.7776,0.2155,0.2427,0.1991,0.3147,0.0288,0.0223,0.1165,0.0019,0.0159,0.1491,0.0638,0.1658,0.2126,0.2873,0.1408,0.7674
2015-01-01 17:00:00,0.3639,0.3439,0.4704,0.74995,0.1764,0.2379,0.2636,0.318,0.0361,0.0144,0.1288,0.0013,0.0069,0.1632,0.0557,0.2015,0.2143,0.2953,0.1845,0.6909
2015-01-01 18:00:00,0.3749,0.441,0.4682,0.75995,0.1827,0.2129,0.2866,0.3158,0.0499,0.0166,0.1626,0.0074,0.0126,0.1696,0.0643,0.2264,0.2473,0.3054,0.2309,0.6239
2015-01-01 19:00:00,0.3673,0.5741,0.4988,0.7917000000000001,0.2009,0.2046,0.2887,0.3292,0.0734,0.0302,0.1854,0.0219,0.0288,0.1679,0.0947,0.2342,0.2912,0.3193,0.2717,0.5508
2015-01-01 20:00:00,0.3426,0.6913,0.5083,0.81925,0.2348,0.2417,0.2607,0.3178,0.0855,0.0451,0.2079,0.0337,0.0452,0.1779,0.1336,0.2433,0.3042,0.3056,0.3003,0.4602
2015-01-01 21:00:00,0.31,0.7307,0.544,0.87445,0.3439,0.3509,0.2517,0.3366,0.0821,0.065,0.2037,0.0581,0.057,0.1796,0.1544,0.2445,0.3023,0.2869,0.3514,0.3649
2015-01-01 22:00:00,0.2651,0.8026,0.5199,0.86005,0.3995,0.4422,0.2362,0.3434,0.1085,0.0801,0.1915,0.081,0.0791,0.1506,0.1534,0.2291,0.2824,0.2861,0.4198,0.293
2015-01-01 23:00:00,0.2644,0.8839,0.4938,0.8326,0.3508,0.4169,0.2362,0.327,0.1909,0.1295,0.2248,0.1365,0.1233,0.1195,0.1828,0.2197,0.2545,0.2844,0.4691,0.236
2015-01-02 00:00:00,0.2615,0.9221,0.4771,0.79945,0.26,0.3691,0.2301,0.2961,0.2518,0.1972,0.2746,0.2064,0.231,0.1223,0.3156,0.2537,0.2382,0.2196,0.4449,0.2227
2015-01-02 01:00:00,0.2569,0.937,0.5097,0.76625,0.2088,0.3318,0.2056,0.2658,0.2748,0.2197,0.2749,0.2331,0.4866,0.1867,0.4653,0.3343,0.2533,0.1804,0.404,0.2236
2015-01-02 02:00:00,0.2593,0.9347,0.5541,0.7522,0.186,0.2788,0.1837,0.2528,0.2843,0.2174,0.2485,0.2606,0.6529,0.3171,0.5927,0.4039,0.3526,0.1746,0.3572,0.2265
2015-01-02 03:00:00,0.269,0.9221,0.6011,0.7648999999999999,0.17,0.277,0.1811,0.2534,0.2788,0.2072,0.1826,0.3498,0.6875,0.3899,0.6677,0.3971,0.3892,0.1941,0.3347,0.1792
2015-01-02 04:00:00,0.2884,0.8824,0.6063,0.7454000000000001,0.1486,0.253,0.2137,0.2505,0.2652,0.173,0.1239,0.3423,0.6435,0.4612,0.6863,0.4637,0.4049,0.2353,0.3757,0.1386
