time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.265,0.6637,0.5006,0.43979999999999997,0.1537,0.0502,0.4882,0.5267,0.4738,0.365,0.4806,0.2164,0.4266,0.4411,0.5065,0.4131,0.4607,0.0785,0.024,0.4266
2015-01-01 01:00:00,0.2381,0.5676,0.4579,0.45645,0.1676,0.0692,0.4151,0.5864,0.5154,0.3923,0.5199,0.2703,0.446,0.4939,0.5086,0.431,0.481,0.1111,0.0378,0.4521
2015-01-01 02:00:00,0.2167,0.6379,0.2955,0.3426,0.1647,0.0729,0.2909,0.5947,0.5518,0.4458,0.5743,0.3547,0.4724,0.509,0.5196,0.4393,0.469,0.1414,0.0566,0.4884
2015-01-01 03:00:00,0.2065,0.7837,0.1437,0.16735,0.1386,0.1307,0.1877,0.5326,0.6212,0.4822,0.602,0.4219,0.4936,0.5404,0.5391,0.4567,0.4794,0.1483,0.0819,0.5435
2015-01-01 04:00:00,0.2707,0.8611,0.1207,0.02755,0.0969,0.1702,0.1787,0.4387,0.6521,0.5289,0.6104,0.4978,0.5282,0.5663,0.5631,0.482,0.5237,0.151,0.1073,0.6268
2015-01-01 05:00:00,0.3211,0.9446,0.2724,0.1051,0.0953,0.1384,0.2218,0.3474,0.6488,0.5344,0.6118,0.5753,0.623,0.5827,0.5882,0.5085,0.5352,0.1551,0.1339,0.7397
2015-01-01 06:00:00,0.3753,0.9286,0.4627,0.40295000000000003,0.1569,0.1333,0.3097,0.2849,0.6419,0.5417,0.592,0.6173,0.7223,0.607,0.6522,0.5363,0.54,0.1511,0.1752,0.7649
2015-01-01 07:00:00,0.4311,0.8138,0.5317,0.7314,0.2964,0.2478,0.394,0.2458,0.6228,0.5194,0.5277,0.6414,0.758,0.6024,0.682,0.5397,0.5318,0.1488,0.2155,0.789
2015-01-01 08:00:00,0.4969,0.6489,0.5665,0.8099000000000001,0.3507,0.3839,0.4561,0.2226,0.574,0.5299,0.4711,0.6672,0.7709,0.6274,0.715,0.5625,0.568,0.17,0.2616,0.844
2015-01-01 09:00:00,0.5504,0.5661,0.5738,0.88915,0.3669,0.4865,0.5565,0.2387,0.4557,0.5677,0.4338,0.6516,0.8525,0.7031,0.746,0.6079,0.6845,0.2245,0.3969,0.8949
2015-01-01 10:00:00,0.5967,0.292,0.5318,0.90585,0.4063,0.5843,0.6402,0.258,0.3473,0.5227,0.4703,0.6207,0.8314,0.7581,0.7335,0.6479,0.7161,0.3055,0.5829,0.9286
2015-01-01 11:00:00,0.7,0.2288,0.5201,0.88485,0.4623,0.6656,0.7492,0.2739,0.358,0.4399,0.4365,0.5846,0.8712,0.8125,0.7969,0.7227,0.7286,0.3798,0.7003,0.9504
2015-01-01 12:00:00,0.7081,0.3015,0.5379,0.86025,0.4723,0.71,0.7506,0.3262,0.4167,0.3077,0.3082,0.4569,0.8296,0.8047,0.7974,0.7285,0.6988,0.4329,0.7675,0.9603
2015-01-01 13:00:00,0.6612,0.4056,0.5727,0.8036,0.4836,0.7396,0.7036,0.3842,0.4519,0.1483,0.2022,0.263,0.7265,0.7706,0.7188,0.7158,0.7304,0.5117,0.8023,0.9641
2015-01-01 14:00:00,0.5793,0.4172,0.5788,0.78245,0.4487,0.7049,0.6367,0.4019,0.414,0.042,0.1806,0.1442,0.4136,0.7287,0.6054,0.6846,0.7497,0.6328,0.8093,0.9652
2015-01-01 15:00:00,0.5197,0.4858,0.5811,0.79735,0.4131,0.6791,0.5709,0.3842,0.4542,0.0594,0.3087,0.1096,0.1941,0.6547,0.4948,0.6412,0.7506,0.7935,0.8225,0.9626
2015-01-01 16:00:00,0.5019,0.6074,0.5726,0.79265,0.3958,0.6873,0.5509,0.3407,0.4683,0.1813,0.5412,0.2405,0.0759,0.5816,0.3592,0.6067,0.7135,0.8722,0.8519,0.952
2015-01-01 17:00:00,0.4574,0.7168,0.5593,0.8056000000000001,0.3849,0.6768,0.5089,0.2837,0.426,0.3663,0.7155,0.3446,0.0352,0.4701,0.2528,0.4975,0.6513,0.8568,0.886,0.9446
2015-01-01 18:00:00,0.4161,0.8104,0.5371,0.81195,0.3762,0.6656,0.4568,0.2542,0.3803,0.6266,0.8241,0.4693,0.0759,0.3685,0.1445,0.4066,0.5774,0.8145,0.9219,0.9353
2015-01-01 19:00:00,0.3705,0.9188,0.5286,0.8010999999999999,0.328,0.637,0.406,0.2504,0.3494,0.733,0.85,0.6009,0.2197,0.2375,0.0912,0.2933,0.4737,0.7844,0.9318,0.9192
2015-01-01 20:00:00,0.336,0.9366,0.5249,0.80325,0.2687,0.6121,0.3658,0.2402,0.3195,0.7244,0.7932,0.6758,0.4941,0.0973,0.2058,0.1678,0.2777,0.7927,0.928,0.8885
2015-01-01 21:00:00,0.2805,0.7718,0.5112,0.7774,0.2335,0.5632,0.3104,0.2191,0.2781,0.6639,0.7115,0.7293,0.7514,0.1045,0.4188,0.1473,0.0795,0.7866,0.9225,0.8348
2015-01-01 22:00:00,0.2237,0.4799,0.4314,0.6898,0.2038,0.4955,0.2597,0.1766,0.2398,0.5961,0.6385,0.7056,0.8531,0.2068,0.5832,0.1986,0.0482,0.7799,0.9219,0.7543
2015-01-01 23:00:00,0.1692,0.3794,0.3119,0.57305,0.1687,0.4266,0.19,0.1386,0.2061,0.5338,0.5753,0.658,0.9022,0.3231,0.7531,0.2663,0.138,0.7748,0.9256,0.6581
2015-01-02 00:00:00,0.1465,0.3872,0.2162,0.39865,0.1282,0.3406,0.1467,0.0975,0.1846,0.4636,0.5059,0.6009,0.9069,0.4595,0.827,0.3707,0.2603,0.7736,0.9269,0.5734
2015-01-02 01:00:00,0.1171,0.357,0.1787,0.24980000000000002,0.0884,0.2385,0.098,0.0612,0.1619,0.4059,0.4414,0.5577,0.9123,0.5961,0.8819,0.4898,0.3598,0.7591,0.9279,0.4905
2015-01-02 02:00:00,0.0856,0.3207,0.1563,0.2011,0.0851,0.1515,0.0566,0.0455,0.1405,0.3415,0.3735,0.5078,0.9015,0.662,0.8873,0.5585,0.4365,0.734,0.9219,0.4126
2015-01-02 03:00:00,0.0612,0.2996,0.149,0.17195,0.1245,0.1663,0.0352,0.0399,0.122,0.2898,0.3289,0.457,0.8937,0.6953,0.8613,0.6244,0.4713,0.7572,0.9148,0.3368
2015-01-02 04:00:00,0.0397,0.1667,0.1302,0.2021,0.1819,0.2165,0.0181,0.0271,0.1082,0.2594,0.2898,0.4335,0.8894,0.7024,0.8498,0.6301,0.519,0.7573,0.9056,0.3001
2015-01-02 05:00:00,0.0255,0.1199,0.1493,0.17795,0.2083,0.2348,0.007,0.0133,0.0964,0.21,0.2461,0.3591,0.8759,0.6769,0.8341,0.6156,0.5131,0.7404,0.8983,0.2672
2015-01-02 06:00:00,0.0308,0.0983,0.19,0.16385,0.2219,0.2166,0.0165,0.0161,0.0918,0.1591,0.191,0.2962,0.8416,0.6155,0.7929,0.592,0.5058,0.6997,0.8882,0.2325
2015-01-02 07:00:00,0.0464,0.0724,0.1991,0.1441,0.219,0.185,0.0427,0.039,0.0802,0.1106,0.1438,0.213,0.7705,0.5281,0.7162,0.5203,0.476,0.6367,0.8768,0.2098
2015-01-02 08:00:00,0.0645,0.0935,0.2039,0.11474999999999999,0.1573,0.1348,0.0681,0.0589,0.0537,0.064,0.0957,0.1221,0.6841,0.5218,0.6632,0.5128,0.5447,0.5648,0.877,0.1808
2015-01-02 09:00:00,0.0631,0.5291,0.1949,0.09915,0.0845,0.0731,0.0955,0.0671,0.0371,0.0513,0.0575,0.0983,0.5274,0.5409,0.5738,0.5245,0.6187,0.5189,0.8737,0.259
2015-01-02 10:00:00,0.0272,0.4461,0.2903,0.19770000000000001,0.0561,0.0401,0.0608,0.0449,0.0346,0.02,0.0234,0.0574,0.3734,0.4827,0.4993,0.4877,0.6091,0.5132,0.8502,0.3227
2015-01-02 11:00:00,0.0162,0.2454,0.2405,0.20939999999999998,0.0309,0.0216,0.0489,0.0314,0.0291,0.0028,0.0088,0.032,0.2742,0.4462,0.4874,0.493,0.6001,0.495,0.816,0.3676
2015-01-02 12:00:00,0.0105,0.4887,0.1499,0.16355,0.0259,0.0336,0.039,0.0286,0.0325,0.0046,0.0169,0.0271,0.1739,0.4218,0.4508,0.5084,0.6092,0.4906,0.7838,0.4383
2015-01-02 13:00:00,0.0096,0.6197,0.1367,0.1694,0.0186,0.0334,0.0234,0.0338,0.0526,0.0156,0.0369,0.0424,0.0971,0.3231,0.3186,0.4512,0.5697,0.5026,0.7481,0.4675
2015-01-02 14:00:00,0.011,0.6821,0.1611,0.20025,0.0112,0.0345,0.016,0.0489,0.0822,0.0286,0.0614,0.0282,0.0488,0.1933,0.2277,0.3549,0.4465,0.4705,0.6804,0.3898
2015-01-02 15:00:00,0.0149,0.6942,0.1524,0.18409999999999999,0.0111,0.0398,0.0062,0.0623,0.1166,0.0605,0.1126,0.0339,0.0175,0.0982,0.1247,0.2614,0.3139,0.4192,0.5863,0.3225
2015-01-02 16:00:00,0.024,0.6994,0.1352,0.1652,0.0118,0.0348,0.0065,0.0705,0.1341,0.079,0.1376,0.0422,0.037,0.0348,0.0612,0.1838,0.2095,0.3894,0.5017,0.3804
2015-01-02 17:00:00,0.0395,0.8705,0.1339,0.15285,0.0173,0.0376,0.0277,0.0835,0.1265,0.0919,0.1651,0.0408,0.04,0.042,0.0528,0.1688,0.1797,0.3138,0.4239,0.4144
2015-01-02 18:00:00,0.0413,0.8866,0.2171,0.23765,0.0325,0.038,0.0212,0.0962,0.1218,0.1283,0.2107,0.0486,0.0397,0.0562,0.0418,0.1579,0.1839,0.2645,0.3828,0.454
2015-01-02 19:00:00,0.0567,0.8792,0.2597,0.3148,0.0568,0.0584,0.0117,0.1158,0.1229,0.1695,0.2515,0.0636,0.0412,0.0787,0.0351,0.1563,0.1903,0.2418,0.3508,0.4785
2015-01-02 20:00:00,0.0574,0.8748,0.2731,0.3499,0.0711,0.0955,0.0055,0.1091,0.1088,0.1809,0.268,0.0724,0.0495,0.1224,0.0432,0.1681,0.215,0.2228,0.3429,0.4698
2015-01-02 21:00:00,0.0559,0.8656,0.2548,0.3648,0.0781,0.1359,0.0038,0.1016,0.0918,0.1716,0.2571,0.0667,0.0591,0.1746,0.067,0.1953,0.2364,0.2414,0.3513,0.4365
2015-01-02 22:00:00,0.0526,0.8583,0.2358,0.36865000000000003,0.0795,0.151,0.0041,0.117,0.079,0.1517,0.2385,0.0594,0.0622,0.2198,0.0806,0.2235,0.2637,0.2611,0.3664,0.4213
2015-01-02 23:00:00,0.0545,0.8635,0.2352,0.37434999999999996,0.0836,0.1299,0.007,0.1506,0.0658,0.1397,0.2243,0.0553,0.0615,0.245,0.0873,0.2393,0.2811,0.2793,0.3331,0.4177
