time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477,0.3477
2015-01-01 01:00:00,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354
2015-01-01 02:00:00,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258,0.3258
2015-01-01 03:00:00,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252,0.3252
2015-01-01 04:00:00,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396
2015-01-01 05:00:00,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537
2015-01-01 06:00:00,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379
2015-01-01 07:00:00,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768,0.2768
2015-01-01 08:00:00,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394
2015-01-01 09:00:00,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082
2015-01-01 10:00:00,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298,0.3298
2015-01-01 11:00:00,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331
2015-01-01 12:00:00,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248,0.3248
2015-01-01 13:00:00,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156,0.3156
2015-01-01 14:00:00,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133,0.3133
2015-01-01 15:00:00,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137,0.3137
2015-01-01 16:00:00,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194,0.3194
2015-01-01 17:00:00,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026,0.3026
2015-01-01 18:00:00,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995
2015-01-01 19:00:00,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785,0.2785
2015-01-01 20:00:00,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633,0.2633
2015-01-01 21:00:00,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441,0.2441
2015-01-01 22:00:00,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173,0.2173
2015-01-01 23:00:00,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019,0.2019
2015-01-02 00:00:00,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199
2015-01-02 01:00:00,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982,0.1982
2015-01-02 02:00:00,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017,0.2017
2015-01-02 03:00:00,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949,0.1949
2015-01-02 04:00:00,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723
