time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0151,0.4545,0.0238,0.01645,0.016,0.0088,0.0258,0.0394,0.1177,0.108,0.1401,0.0645,0.1179,0.2135,0.2176,0.2,0.1739,0.0576,0.0675,0.1158
2015-01-01 01:00:00,0.0123,0.456,0.0238,0.023399999999999997,0.0074,0.0091,0.0234,0.052,0.1253,0.1172,0.1522,0.0654,0.1077,0.1915,0.1899,0.1871,0.1632,0.0601,0.0685,0.1263
2015-01-01 02:00:00,0.0105,0.5244,0.0326,0.03285,0.0041,0.0089,0.0199,0.0521,0.1397,0.1342,0.1729,0.0694,0.1171,0.188,0.193,0.1843,0.151,0.0546,0.0679,0.1268
2015-01-01 03:00:00,0.0119,0.5413,0.0468,0.053849999999999995,0.0056,0.0097,0.0131,0.0478,0.1412,0.1564,0.2053,0.0765,0.134,0.1981,0.2131,0.1985,0.156,0.0479,0.0655,0.1333
2015-01-01 04:00:00,0.0179,0.5637,0.0601,0.079,0.0089,0.011,0.0087,0.0469,0.1501,0.1755,0.2286,0.0874,0.1442,0.2238,0.2595,0.227,0.1611,0.0455,0.0643,0.1322
2015-01-01 05:00:00,0.0247,0.5333,0.0752,0.09670000000000001,0.0158,0.013,0.0146,0.0495,0.1576,0.2096,0.2498,0.1033,0.1498,0.2516,0.2656,0.2563,0.1865,0.0456,0.0677,0.1337
2015-01-01 06:00:00,0.036,0.5277,0.0957,0.11524999999999999,0.0253,0.0183,0.026,0.0618,0.1574,0.2189,0.2457,0.1119,0.17,0.2733,0.2806,0.2747,0.2066,0.0581,0.0767,0.1532
2015-01-01 07:00:00,0.0533,0.5682,0.1151,0.14015,0.04,0.0219,0.0349,0.0711,0.1642,0.2165,0.2349,0.114,0.1735,0.2703,0.2898,0.2544,0.2045,0.0604,0.0788,0.1811
2015-01-01 08:00:00,0.0738,0.6165,0.1229,0.1593,0.047,0.0255,0.0432,0.0714,0.1618,0.192,0.2029,0.1109,0.1768,0.3284,0.2965,0.2836,0.2395,0.0594,0.0829,0.2092
2015-01-01 09:00:00,0.0775,0.6498,0.1266,0.1654,0.0357,0.0303,0.0414,0.071,0.164,0.1682,0.1706,0.1072,0.2189,0.371,0.3173,0.3189,0.2515,0.0765,0.1017,0.2551
2015-01-01 10:00:00,0.0908,0.7275,0.1522,0.1837,0.0312,0.0253,0.0524,0.0853,0.1629,0.1976,0.182,0.1196,0.2495,0.3979,0.326,0.3236,0.2639,0.0929,0.1374,0.3483
2015-01-01 11:00:00,0.14,0.8871,0.2351,0.25644999999999996,0.0306,0.0276,0.0894,0.1022,0.1388,0.2187,0.1901,0.1247,0.2646,0.4114,0.3412,0.3352,0.2784,0.1128,0.191,0.4422
2015-01-01 12:00:00,0.1873,0.9333,0.339,0.4102,0.041,0.0537,0.139,0.118,0.1118,0.1832,0.1457,0.1196,0.2328,0.4006,0.3147,0.3277,0.276,0.1334,0.239,0.4794
2015-01-01 13:00:00,0.2017,0.9296,0.4106,0.53185,0.0606,0.113,0.1548,0.1312,0.093,0.1229,0.0902,0.1025,0.1599,0.3626,0.219,0.2879,0.253,0.1477,0.2665,0.515
2015-01-01 14:00:00,0.2222,0.9448,0.426,0.6093999999999999,0.085,0.1335,0.1603,0.1386,0.0723,0.0639,0.0629,0.0742,0.0725,0.2399,0.1206,0.2105,0.1595,0.1477,0.2647,0.5454
2015-01-01 15:00:00,0.2902,0.945,0.4597,0.62105,0.0971,0.1233,0.2343,0.1826,0.0747,0.0532,0.0765,0.0764,0.051,0.1863,0.0917,0.1847,0.1254,0.1701,0.2656,0.5483
2015-01-01 16:00:00,0.3392,0.9242,0.4805,0.59415,0.0974,0.1065,0.3287,0.216,0.0854,0.0485,0.1095,0.072,0.0594,0.2013,0.1123,0.2158,0.1491,0.2003,0.275,0.5398
2015-01-01 17:00:00,0.2926,0.8241,0.4434,0.5244,0.0907,0.0957,0.3104,0.202,0.1096,0.047,0.1441,0.0599,0.0744,0.219,0.1291,0.251,0.1934,0.2221,0.2839,0.5321
2015-01-01 18:00:00,0.2514,0.6643,0.3464,0.398,0.0747,0.1013,0.262,0.161,0.1505,0.0641,0.2053,0.0577,0.0745,0.233,0.136,0.2753,0.2365,0.2371,0.2903,0.5308
2015-01-01 19:00:00,0.2459,0.523,0.228,0.2433,0.0518,0.0896,0.2399,0.0961,0.1791,0.1055,0.2497,0.076,0.0601,0.2296,0.121,0.2756,0.2471,0.2449,0.2954,0.5255
2015-01-01 20:00:00,0.2392,0.4661,0.1678,0.16685,0.0321,0.0771,0.2105,0.0543,0.203,0.1733,0.2543,0.133,0.0603,0.2026,0.1106,0.2603,0.2433,0.2318,0.3083,0.5047
2015-01-01 21:00:00,0.2154,0.4255,0.1446,0.16749999999999998,0.029,0.0767,0.1767,0.0388,0.2247,0.214,0.1823,0.1834,0.0887,0.1797,0.1272,0.2269,0.2417,0.2189,0.2944,0.4991
2015-01-01 22:00:00,0.1879,0.3878,0.1383,0.16755,0.0394,0.0772,0.139,0.0334,0.2339,0.1832,0.1048,0.2349,0.1495,0.1654,0.1948,0.2209,0.2212,0.2085,0.2964,0.4971
2015-01-01 23:00:00,0.1449,0.2661,0.1647,0.18575,0.0473,0.0661,0.1142,0.0286,0.2159,0.1466,0.0736,0.2727,0.2819,0.1583,0.3359,0.2352,0.239,0.2065,0.3108,0.4783
2015-01-02 00:00:00,0.0758,0.1684,0.1994,0.20285,0.0633,0.0573,0.0685,0.0319,0.1736,0.1277,0.0803,0.2816,0.3655,0.1772,0.5111,0.3005,0.2351,0.2174,0.3199,0.4301
2015-01-02 01:00:00,0.0303,0.0831,0.212,0.21325,0.0855,0.0644,0.0248,0.032,0.1249,0.1014,0.0841,0.2488,0.3968,0.2989,0.6024,0.4415,0.2423,0.2368,0.3405,0.3554
2015-01-02 02:00:00,0.0232,0.0514,0.1917,0.22665,0.1146,0.0841,0.0015,0.0269,0.0941,0.0875,0.0721,0.2328,0.4029,0.4693,0.6044,0.5707,0.3381,0.2621,0.3781,0.2986
2015-01-02 03:00:00,0.0286,0.0618,0.154,0.22535,0.1332,0.1253,0.0095,0.0227,0.0823,0.0782,0.0558,0.2271,0.4495,0.5047,0.57,0.5637,0.5219,0.3355,0.4098,0.2508
