time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517,0.0517
2015-01-01 01:00:00,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698
2015-01-01 02:00:00,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958
2015-01-01 03:00:00,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333
2015-01-01 04:00:00,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637
2015-01-01 05:00:00,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713,0.1713
2015-01-01 06:00:00,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795,0.1795
2015-01-01 07:00:00,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068,0.2068
2015-01-01 08:00:00,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622,0.2622
2015-01-01 09:00:00,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652,0.3652
2015-01-01 10:00:00,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968,0.4968
2015-01-01 11:00:00,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131,0.6131
2015-01-01 12:00:00,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912,0.6912
2015-01-01 13:00:00,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488,0.7488
2015-01-01 14:00:00,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924,0.7924
2015-01-01 15:00:00,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119,0.8119
2015-01-01 16:00:00,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322,0.8322
2015-01-01 17:00:00,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664,0.8664
