time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161,0.4161
2015-01-01 01:00:00,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077
2015-01-01 02:00:00,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916,0.3916
2015-01-01 03:00:00,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941
2015-01-01 04:00:00,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905
2015-01-01 05:00:00,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767,0.3767
2015-01-01 06:00:00,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642,0.3642
2015-01-01 07:00:00,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274,0.3274
2015-01-01 08:00:00,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656,0.3656
2015-01-01 09:00:00,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124,0.4124
