time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0241,0.3532,0.0393,0.06405,0.0658,0.0114,0.0331,0.0248,0.1673,0.0929,0.1117,0.1479,0.0773,0.0757,0.072,0.0431,0.0653,0.0349,0.1637,0.2677
2015-01-01 01:00:00,0.0256,0.5082,0.0326,0.05945,0.0776,0.0157,0.0309,0.0214,0.1405,0.1091,0.132,0.1564,0.1113,0.0926,0.1067,0.0594,0.0655,0.0389,0.1834,0.2674
2015-01-01 02:00:00,0.0235,0.6163,0.0296,0.06945,0.0846,0.018,0.0282,0.018,0.1354,0.1224,0.1552,0.1493,0.1457,0.1195,0.1582,0.0858,0.0743,0.042,0.1936,0.2484
2015-01-01 03:00:00,0.0182,0.7018,0.0272,0.07855,0.0734,0.0186,0.0277,0.0207,0.1619,0.1412,0.1843,0.1563,0.1753,0.1473,0.2095,0.1165,0.0924,0.0499,0.1946,0.2299
2015-01-01 04:00:00,0.0239,0.7255,0.0429,0.1008,0.0668,0.0231,0.03,0.0295,0.1853,0.1644,0.1957,0.178,0.2177,0.1791,0.2669,0.1533,0.1129,0.0647,0.204,0.2125
2015-01-01 05:00:00,0.0402,0.7382,0.0978,0.1512,0.0688,0.0465,0.0333,0.0363,0.1918,0.1926,0.1981,0.1847,0.2542,0.2185,0.3163,0.1961,0.139,0.0827,0.2162,0.198
2015-01-01 06:00:00,0.0563,0.6401,0.1329,0.21705000000000002,0.071,0.0859,0.045,0.0412,0.1697,0.199,0.1904,0.2067,0.2907,0.2619,0.3578,0.2383,0.165,0.1034,0.2295,0.1797
2015-01-01 07:00:00,0.0663,0.4438,0.2311,0.3317,0.0728,0.1302,0.07,0.0563,0.153,0.1892,0.1992,0.2292,0.3955,0.2919,0.4124,0.2586,0.1746,0.1206,0.2299,0.1503
2015-01-01 08:00:00,0.0731,0.4142,0.2296,0.3319,0.0767,0.1625,0.0863,0.0649,0.1316,0.1738,0.1952,0.2733,0.4293,0.2968,0.4324,0.2523,0.1559,0.1363,0.2496,0.1011
2015-01-01 09:00:00,0.0855,0.348,0.2052,0.2874,0.0854,0.1621,0.112,0.0797,0.0982,0.1443,0.1579,0.2719,0.4285,0.4082,0.4859,0.3245,0.2308,0.1513,0.3182,0.0669
2015-01-01 10:00:00,0.0914,0.2043,0.1895,0.2519,0.084,0.1496,0.1231,0.0928,0.0726,0.1246,0.168,0.2378,0.4509,0.4852,0.5338,0.3811,0.3089,0.1676,0.3467,0.0662
2015-01-01 11:00:00,0.0843,0.0831,0.1682,0.23954999999999999,0.0731,0.1314,0.1237,0.1008,0.0568,0.1003,0.1803,0.1987,0.4823,0.5216,0.5612,0.4103,0.3832,0.1771,0.3641,0.0661
2015-01-01 12:00:00,0.0657,0.0452,0.1417,0.2059,0.0717,0.1225,0.1037,0.0946,0.0469,0.0698,0.2009,0.148,0.4711,0.5195,0.5677,0.4157,0.359,0.1813,0.3676,0.0621
