time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0797,0.5982,0.2139,0.0509,0.0922,0.0463,0.1019,0.1195,0.2899,0.2627,0.1951,0.3737,0.5968,0.5913,0.4224,0.4824,0.6061,0.6686,0.4339,0.8296
2015-01-01 01:00:00,0.0845,0.6165,0.2009,0.0604,0.1137,0.0263,0.089,0.1129,0.3015,0.3064,0.1976,0.4345,0.6957,0.6333,0.5111,0.5145,0.6155,0.6639,0.4388,0.8387
2015-01-01 02:00:00,0.0872,0.6299,0.1578,0.0767,0.1074,0.0108,0.0782,0.1071,0.3331,0.3882,0.2663,0.4523,0.7577,0.6824,0.5952,0.5517,0.6133,0.6838,0.4332,0.834
2015-01-01 03:00:00,0.1124,0.7377,0.1277,0.0804,0.1002,0.0121,0.085,0.0937,0.382,0.4132,0.3071,0.4753,0.8067,0.745,0.6906,0.6228,0.6675,0.6829,0.4002,0.8137
2015-01-01 04:00:00,0.1539,0.8048,0.1065,0.12495,0.0917,0.0238,0.1139,0.0867,0.4108,0.4892,0.4027,0.533,0.8391,0.7766,0.7378,0.6795,0.7356,0.6728,0.3527,0.7706
2015-01-01 05:00:00,0.1754,0.7683,0.0948,0.16355,0.0884,0.0612,0.1444,0.0853,0.4319,0.507,0.4566,0.5616,0.8688,0.8196,0.7706,0.7285,0.776,0.6416,0.3111,0.6915
2015-01-01 06:00:00,0.1773,0.6815,0.0852,0.2069,0.0737,0.1053,0.1665,0.0956,0.4692,0.541,0.4874,0.593,0.8895,0.8526,0.8057,0.7608,0.8058,0.5667,0.2786,0.657
2015-01-01 07:00:00,0.1812,0.762,0.1045,0.23720000000000002,0.0685,0.151,0.1733,0.1113,0.4428,0.543,0.4805,0.5762,0.9023,0.8761,0.8292,0.7713,0.8283,0.5435,0.2707,0.6258
2015-01-01 08:00:00,0.1647,0.8184,0.1468,0.22039999999999998,0.0664,0.1614,0.1546,0.1511,0.4274,0.5454,0.4673,0.5603,0.9039,0.8957,0.836,0.7922,0.8425,0.574,0.3013,0.6401
2015-01-01 09:00:00,0.1526,0.808,0.1885,0.23645,0.0712,0.1122,0.138,0.1847,0.4084,0.5728,0.4935,0.5714,0.9102,0.9118,0.8449,0.8406,0.8512,0.6326,0.4186,0.6879
2015-01-01 10:00:00,0.1676,0.8555,0.2781,0.3273,0.0893,0.0883,0.1531,0.2386,0.3967,0.5844,0.5665,0.5626,0.9378,0.9267,0.9085,0.8628,0.8747,0.6941,0.5197,0.6695
2015-01-01 11:00:00,0.1958,0.8901,0.3526,0.3988,0.1,0.0818,0.1536,0.2734,0.3669,0.574,0.5726,0.5528,0.9303,0.9318,0.9199,0.8736,0.917,0.7355,0.5755,0.637
2015-01-01 12:00:00,0.2071,0.9152,0.3883,0.4014,0.0848,0.0719,0.1397,0.2806,0.3027,0.4974,0.511,0.5053,0.9216,0.9273,0.919,0.8705,0.9261,0.7496,0.599,0.5715
2015-01-01 13:00:00,0.2125,0.9128,0.4119,0.3731,0.0572,0.0556,0.1304,0.2746,0.2577,0.3662,0.3903,0.3777,0.866,0.9082,0.8969,0.8598,0.9178,0.7339,0.5871,0.5237
2015-01-01 14:00:00,0.2812,0.8919,0.4992,0.45475,0.0576,0.0771,0.1906,0.2911,0.2415,0.2791,0.2972,0.3078,0.752,0.8325,0.7802,0.8067,0.8743,0.7086,0.5272,0.4893
2015-01-01 15:00:00,0.3953,0.9187,0.5871,0.5426,0.089,0.147,0.2971,0.352,0.2258,0.2274,0.2531,0.266,0.6137,0.7763,0.6285,0.7526,0.8391,0.7042,0.4678,0.4721
2015-01-01 16:00:00,0.5065,0.9303,0.5932,0.5468999999999999,0.1485,0.212,0.4239,0.4032,0.1967,0.1749,0.211,0.2206,0.4778,0.743,0.4817,0.7205,0.8392,0.7141,0.4501,0.4683
2015-01-01 17:00:00,0.5439,0.9386,0.608,0.5213,0.2727,0.2426,0.4855,0.4145,0.1803,0.1277,0.174,0.1744,0.3692,0.7048,0.3589,0.6724,0.8295,0.738,0.4434,0.4758
2015-01-01 18:00:00,0.5041,0.9305,0.6354,0.48755000000000004,0.3952,0.2526,0.4614,0.3965,0.172,0.1033,0.1491,0.137,0.2897,0.6572,0.2514,0.6036,0.8217,0.7568,0.4552,0.5256
2015-01-01 19:00:00,0.4682,0.8841,0.5968,0.45409999999999995,0.3495,0.2017,0.4271,0.3609,0.1767,0.0891,0.1314,0.1113,0.2296,0.5836,0.1894,0.532,0.7989,0.7723,0.4776,0.5833
2015-01-01 20:00:00,0.4436,0.8772,0.5605,0.46895,0.2354,0.1792,0.4171,0.3164,0.1948,0.073,0.1185,0.0992,0.2107,0.5079,0.1691,0.4727,0.7487,0.7843,0.4988,0.6184
2015-01-01 21:00:00,0.4229,0.8279,0.5625,0.5561499999999999,0.1507,0.1393,0.419,0.3024,0.1972,0.0627,0.1049,0.0884,0.2142,0.4593,0.1841,0.4403,0.6799,0.787,0.5273,0.6917
2015-01-01 22:00:00,0.4213,0.799,0.5633,0.6218,0.1144,0.1377,0.4239,0.3064,0.205,0.0559,0.0876,0.0826,0.2164,0.4319,0.1952,0.4272,0.6133,0.786,0.532,0.7596
2015-01-01 23:00:00,0.4026,0.8163,0.5621,0.65335,0.1092,0.162,0.3939,0.3265,0.2107,0.0466,0.0747,0.083,0.2274,0.4112,0.2067,0.4197,0.5743,0.7892,0.4928,0.8054
2015-01-02 00:00:00,0.385,0.8536,0.5758,0.64725,0.1388,0.2163,0.3795,0.3314,0.2091,0.0421,0.0649,0.0859,0.2319,0.4244,0.2132,0.429,0.5826,0.7945,0.4508,0.823
2015-01-02 01:00:00,0.3763,0.9161,0.5609,0.58785,0.1642,0.204,0.3748,0.3296,0.2317,0.0437,0.0722,0.0972,0.2192,0.4416,0.2255,0.4238,0.5892,0.7625,0.4569,0.8097
2015-01-02 02:00:00,0.3612,0.9192,0.4478,0.5034000000000001,0.1855,0.1816,0.3641,0.3147,0.253,0.0505,0.0918,0.1163,0.1927,0.4693,0.238,0.4185,0.5934,0.7036,0.472,0.7851
2015-01-02 03:00:00,0.3149,0.765,0.3108,0.384,0.1777,0.161,0.3285,0.3038,0.2722,0.0828,0.1329,0.1521,0.1962,0.5227,0.2644,0.4378,0.6292,0.6698,0.5039,0.7699
2015-01-02 04:00:00,0.2798,0.7222,0.2185,0.2549,0.1338,0.1103,0.26,0.2818,0.2871,0.115,0.1879,0.1984,0.1811,0.5761,0.2811,0.4972,0.6841,0.6826,0.5841,0.7689
2015-01-02 05:00:00,0.2407,0.7563,0.1676,0.18345,0.0838,0.0725,0.1645,0.2296,0.2499,0.1181,0.2183,0.1997,0.1839,0.5681,0.2668,0.5026,0.7067,0.7271,0.6334,0.7766
2015-01-02 06:00:00,0.2432,0.7375,0.1672,0.18775000000000003,0.0622,0.0695,0.1292,0.1884,0.1868,0.0944,0.1928,0.1856,0.1942,0.5395,0.2326,0.4953,0.6947,0.7494,0.6485,0.7891
2015-01-02 07:00:00,0.3001,0.8128,0.2085,0.20625,0.0589,0.0824,0.1673,0.1754,0.1174,0.0527,0.1474,0.1399,0.1824,0.4476,0.1994,0.4402,0.6765,0.7787,0.6603,0.8084
2015-01-02 08:00:00,0.3727,0.9016,0.2194,0.20729999999999998,0.0747,0.1185,0.2271,0.1196,0.0516,0.0352,0.0974,0.0799,0.2257,0.412,0.2228,0.4508,0.7026,0.822,0.719,0.8611
2015-01-02 09:00:00,0.4485,0.9257,0.1996,0.2629,0.0943,0.1492,0.3321,0.0672,0.0328,0.0221,0.0648,0.0793,0.3156,0.4414,0.3718,0.5002,0.7008,0.8304,0.7335,0.875
2015-01-02 10:00:00,0.5264,0.9339,0.2364,0.33940000000000003,0.1161,0.1808,0.4491,0.0533,0.0427,0.0184,0.0491,0.1039,0.3304,0.4706,0.4112,0.5185,0.6727,0.8018,0.7157,0.8473
2015-01-02 11:00:00,0.5707,0.925,0.3317,0.40580000000000005,0.1284,0.1967,0.4767,0.0529,0.0505,0.0484,0.0438,0.1689,0.3635,0.4663,0.3838,0.4954,0.6377,0.7382,0.6782,0.7952
2015-01-02 12:00:00,0.5952,0.9139,0.3779,0.46535000000000004,0.1517,0.2024,0.5069,0.0642,0.0547,0.0633,0.0464,0.1803,0.3783,0.4399,0.3471,0.4412,0.6089,0.6565,0.63,0.7526
2015-01-02 13:00:00,0.5849,0.9053,0.3901,0.47624999999999995,0.1579,0.1774,0.5041,0.0873,0.0598,0.0527,0.0462,0.1424,0.3135,0.3885,0.2931,0.3638,0.5623,0.5749,0.5805,0.7469
2015-01-02 14:00:00,0.5757,0.8883,0.427,0.49570000000000003,0.1552,0.1693,0.5002,0.1122,0.0754,0.03,0.0472,0.0855,0.1888,0.2978,0.2152,0.2685,0.4539,0.4807,0.5242,0.7709
2015-01-02 15:00:00,0.5936,0.8709,0.4573,0.5454,0.1491,0.1766,0.5282,0.1401,0.1378,0.0281,0.0535,0.0365,0.0839,0.2182,0.1697,0.2048,0.3204,0.3803,0.4467,0.756
2015-01-02 16:00:00,0.5992,0.9114,0.4035,0.4779,0.1367,0.1684,0.5464,0.1857,0.1968,0.0569,0.0639,0.0213,0.0264,0.159,0.1408,0.1618,0.2344,0.3227,0.4076,0.7362
2015-01-02 17:00:00,0.5714,0.9331,0.4034,0.3891,0.1111,0.1271,0.5433,0.2182,0.2087,0.0941,0.0702,0.0262,0.0092,0.1143,0.1153,0.1248,0.1875,0.309,0.3913,0.7253
2015-01-02 18:00:00,0.5058,0.91,0.4128,0.41879999999999995,0.0919,0.0909,0.4969,0.1938,0.2129,0.1121,0.078,0.0566,0.0069,0.08,0.0854,0.0929,0.1547,0.302,0.3779,0.6692
2015-01-02 19:00:00,0.4539,0.8778,0.3995,0.404,0.0894,0.0813,0.4421,0.2078,0.2165,0.0959,0.0907,0.074,0.018,0.0604,0.0557,0.0669,0.1311,0.3037,0.3626,0.5827
2015-01-02 20:00:00,0.422,0.8649,0.3948,0.35125,0.0974,0.0678,0.3935,0.2496,0.2392,0.0852,0.1073,0.082,0.0277,0.0617,0.0275,0.0496,0.1223,0.3054,0.3497,0.4815
2015-01-02 21:00:00,0.4385,0.8817,0.42,0.29664999999999997,0.1015,0.0701,0.3794,0.2814,0.2272,0.0863,0.1275,0.0746,0.023,0.068,0.0107,0.0383,0.1113,0.2689,0.3393,0.4215
2015-01-02 22:00:00,0.4638,0.9098,0.4627,0.31555,0.1095,0.0904,0.3866,0.2906,0.2139,0.101,0.1416,0.0757,0.0181,0.0811,0.0059,0.0415,0.0969,0.2276,0.3191,0.4534
2015-01-02 23:00:00,0.4776,0.928,0.4814,0.3452,0.1347,0.1408,0.3985,0.2936,0.2038,0.1181,0.1567,0.0687,0.0102,0.0958,0.0145,0.0536,0.0838,0.1713,0.2808,0.5027
2015-01-03 00:00:00,0.473,0.9372,0.4806,0.387,0.1898,0.2212,0.4116,0.2962,0.2036,0.1332,0.1666,0.0693,0.0072,0.0939,0.0147,0.0582,0.0674,0.1132,0.2401,0.5464
