time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255
2015-01-01 01:00:00,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226
2015-01-01 02:00:00,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208
2015-01-01 03:00:00,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215
2015-01-01 04:00:00,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301,0.0301
2015-01-01 05:00:00,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037
2015-01-01 06:00:00,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525
2015-01-01 07:00:00,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631,0.0631
2015-01-01 08:00:00,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661,0.0661
2015-01-01 09:00:00,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691,0.0691
2015-01-01 10:00:00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
2015-01-01 11:00:00,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255
2015-01-01 12:00:00,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786,0.1786
2015-01-01 13:00:00,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274,0.2274
2015-01-01 14:00:00,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253
2015-01-01 15:00:00,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043
2015-01-01 16:00:00,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479,0.3479
2015-01-01 17:00:00,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487,0.3487
2015-01-01 18:00:00,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332,0.332
2015-01-01 19:00:00,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271,0.3271
2015-01-01 20:00:00,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334
2015-01-01 21:00:00,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399,0.3399
2015-01-01 22:00:00,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467,0.3467
2015-01-01 23:00:00,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611
2015-01-02 00:00:00,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449,0.3449
2015-01-02 01:00:00,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403,0.3403
2015-01-02 02:00:00,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738,0.3738
2015-01-02 03:00:00,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.431
2015-01-02 04:00:00,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471
2015-01-02 05:00:00,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653,0.4653
2015-01-02 06:00:00,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631,0.4631
2015-01-02 07:00:00,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393,0.4393
2015-01-02 08:00:00,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855
2015-01-02 09:00:00,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269
2015-01-02 10:00:00,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818,0.5818
2015-01-02 11:00:00,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144,0.6144
2015-01-02 12:00:00,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2015-01-02 13:00:00,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156
2015-01-02 14:00:00,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802,0.5802
2015-01-02 15:00:00,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227
2015-01-02 16:00:00,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464,0.4464
2015-01-02 17:00:00,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894,0.3894
2015-01-02 18:00:00,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596,0.3596
2015-01-02 19:00:00,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279,0.3279
2015-01-02 20:00:00,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955,0.2955
2015-01-02 21:00:00,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741,0.2741
2015-01-02 22:00:00,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533,0.2533
2015-01-02 23:00:00,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297
2015-01-03 00:00:00,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127,0.2127
2015-01-03 01:00:00,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016,0.2016
2015-01-03 02:00:00,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907,0.1907
2015-01-03 03:00:00,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725
2015-01-03 04:00:00,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469,0.1469
2015-01-03 05:00:00,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119
2015-01-03 06:00:00,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898
2015-01-03 07:00:00,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614
2015-01-03 08:00:00,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399
2015-01-03 09:00:00,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312
2015-01-03 10:00:00,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029
2015-01-03 11:00:00,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324
