time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0175,0.0028,0.1886,0.09955,0.1978,0.2242,0.0104,0.0643,0.2775,0.2327,0.2894,0.3091,0.34,0.3042,0.3195,0.2522,0.3616,0.6196,0.6717,0.1477
2015-01-01 01:00:00,0.017,0.005,0.1845,0.10915,0.1936,0.2096,0.0075,0.0548,0.2615,0.207,0.2565,0.2759,0.3291,0.2794,0.3114,0.2624,0.3444,0.6586,0.6316,0.1113
2015-01-01 02:00:00,0.0195,0.0171,0.1809,0.1173,0.1831,0.1988,0.0088,0.05,0.2456,0.1864,0.226,0.2613,0.3625,0.2635,0.3232,0.2793,0.3367,0.6309,0.5725,0.0779
2015-01-01 03:00:00,0.0227,0.0247,0.1717,0.12440000000000001,0.1827,0.1925,0.0099,0.0414,0.2379,0.1613,0.1915,0.2437,0.334,0.2585,0.3319,0.3111,0.341,0.6046,0.5059,0.0513
2015-01-01 04:00:00,0.0215,0.0305,0.1468,0.12705,0.1716,0.1798,0.0094,0.032,0.2161,0.1438,0.1737,0.2235,0.2908,0.2428,0.346,0.3394,0.3657,0.5884,0.4477,0.0455
2015-01-01 05:00:00,0.0177,0.0305,0.1274,0.1157,0.151,0.1601,0.0074,0.0304,0.1766,0.1395,0.1609,0.2266,0.274,0.2365,0.3801,0.3715,0.3605,0.5563,0.3928,0.0355
2015-01-01 06:00:00,0.0178,0.035,0.1222,0.1019,0.1384,0.1328,0.0046,0.0299,0.1533,0.1246,0.143,0.2067,0.2546,0.2384,0.3945,0.3908,0.3596,0.504,0.3559,0.0254
2015-01-01 07:00:00,0.0187,0.0312,0.1157,0.08595,0.1251,0.1172,0.0043,0.0263,0.1307,0.0975,0.1224,0.1567,0.2044,0.1781,0.3531,0.3295,0.302,0.4652,0.2884,0.0305
2015-01-01 08:00:00,0.0144,0.026,0.0997,0.061900000000000004,0.0907,0.0871,0.0022,0.0186,0.0753,0.0734,0.1051,0.0996,0.1804,0.2734,0.365,0.3945,0.4137,0.4237,0.3063,0.0399
2015-01-01 09:00:00,0.0129,0.03,0.0755,0.04325,0.0379,0.0326,0.0008,0.0117,0.0613,0.0871,0.1002,0.1124,0.1419,0.3086,0.3737,0.43,0.4634,0.3647,0.3581,0.0802
2015-01-01 10:00:00,0.0139,0.0614,0.047,0.04775,0.0114,0.0147,0.0033,0.0055,0.0406,0.064,0.0888,0.0761,0.0931,0.2688,0.3409,0.4229,0.4558,0.327,0.3794,0.0919
2015-01-01 11:00:00,0.0174,0.0679,0.0305,0.060450000000000004,0.0067,0.0104,0.0065,0.0037,0.0266,0.0435,0.0843,0.0574,0.0748,0.2339,0.307,0.4162,0.4415,0.3352,0.4023,0.0943
2015-01-01 12:00:00,0.0219,0.0618,0.0342,0.07805,0.0103,0.0076,0.0095,0.0032,0.0199,0.0327,0.0814,0.0531,0.0618,0.2027,0.2723,0.4014,0.4281,0.3613,0.4124,0.0793
2015-01-01 13:00:00,0.0271,0.0689,0.0294,0.064,0.0177,0.0095,0.0152,0.0028,0.0151,0.0236,0.0737,0.0481,0.0468,0.1757,0.2379,0.3835,0.4084,0.3668,0.3981,0.0614
2015-01-01 14:00:00,0.0366,0.0975,0.0244,0.0333,0.016,0.0124,0.0238,0.004,0.0123,0.0163,0.0645,0.0428,0.0268,0.1267,0.1819,0.3321,0.3539,0.3378,0.3593,0.0543
