time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,0.0105,0.1279,0.0333,0.025300000000000003,0.0483,0.0512,0.0124,0.0247,0.1843,0.2353,0.1767,0.2459,0.474,0.5242,0.5213,0.4582,0.4008,0.1586,0.2747,0.4255
2015-01-01 01:00:00,0.0108,0.1062,0.0242,0.022850000000000002,0.04,0.0536,0.0106,0.0203,0.1891,0.2227,0.1741,0.2694,0.5039,0.5295,0.5356,0.4502,0.377,0.1598,0.2841,0.3992
2015-01-01 02:00:00,0.009,0.1411,0.0182,0.02105,0.0312,0.0562,0.0104,0.017,0.1858,0.2573,0.1743,0.3275,0.5031,0.5565,0.5519,0.4629,0.3876,0.158,0.2972,0.3793
2015-01-01 03:00:00,0.0071,0.1735,0.0115,0.0159,0.024,0.0542,0.0136,0.0154,0.184,0.2516,0.1699,0.3088,0.5273,0.5641,0.5534,0.4725,0.4133,0.1475,0.3204,0.388
2015-01-01 04:00:00,0.008,0.1973,0.0057,0.0133,0.0221,0.0534,0.0245,0.0148,0.1844,0.2818,0.1834,0.3172,0.5411,0.5698,0.5709,0.4899,0.4306,0.1404,0.3449,0.4102
2015-01-01 05:00:00,0.0116,0.2229,0.0044,0.02155,0.0227,0.0562,0.0395,0.0148,0.1939,0.2684,0.173,0.3077,0.5429,0.58,0.5864,0.5009,0.4325,0.1456,0.3666,0.4221
2015-01-01 06:00:00,0.0246,0.2152,0.0047,0.04185,0.0229,0.0624,0.0632,0.0154,0.1969,0.2635,0.1655,0.3059,0.5303,0.6041,0.5875,0.5181,0.4507,0.1599,0.3775,0.4358
2015-01-01 07:00:00,0.0461,0.251,0.0136,0.06805,0.0226,0.0738,0.0897,0.0179,0.1854,0.2515,0.1478,0.3094,0.5011,0.6172,0.579,0.525,0.469,0.1816,0.386,0.4106
2015-01-01 08:00:00,0.0424,0.3379,0.0312,0.09015,0.0192,0.0788,0.0861,0.0216,0.168,0.232,0.1286,0.2893,0.4682,0.6294,0.5779,0.5196,0.4712,0.2033,0.4219,0.3722
2015-01-01 09:00:00,0.0296,0.3852,0.0479,0.1005,0.0153,0.0713,0.0633,0.0191,0.1504,0.2243,0.1045,0.3029,0.4568,0.7039,0.6138,0.5696,0.5364,0.2261,0.4692,0.3227
2015-01-01 10:00:00,0.0256,0.4368,0.0472,0.0723,0.0148,0.0567,0.051,0.017,0.1294,0.2326,0.0865,0.3169,0.5474,0.7452,0.6774,0.6617,0.6356,0.2614,0.5017,0.3288
2015-01-01 11:00:00,0.0265,0.4374,0.0456,0.054849999999999996,0.0196,0.0437,0.0438,0.0209,0.0913,0.217,0.0744,0.3262,0.5551,0.7634,0.7243,0.7006,0.6863,0.2829,0.5063,0.3589
2015-01-01 12:00:00,0.0238,0.3944,0.0573,0.055900000000000005,0.0253,0.0368,0.0397,0.0301,0.0633,0.1908,0.0646,0.3167,0.56,0.7722,0.7423,0.704,0.6841,0.2897,0.4882,0.3457
2015-01-01 13:00:00,0.0156,0.2772,0.0695,0.06825,0.0321,0.0374,0.0355,0.0375,0.0497,0.1537,0.0543,0.2933,0.5679,0.7507,0.7488,0.6887,0.6199,0.293,0.4476,0.2924
2015-01-01 14:00:00,0.0122,0.19,0.0873,0.10045,0.0385,0.0366,0.026,0.0423,0.0417,0.1256,0.0556,0.2577,0.5274,0.7006,0.7185,0.6418,0.5502,0.2597,0.3804,0.2503
2015-01-01 15:00:00,0.0176,0.1893,0.1121,0.12155,0.0448,0.0392,0.0181,0.0545,0.0386,0.1056,0.0622,0.2464,0.5015,0.7034,0.7125,0.6438,0.5737,0.2636,0.3088,0.2772
2015-01-01 16:00:00,0.0256,0.2304,0.129,0.1481,0.0509,0.0518,0.0126,0.0715,0.0378,0.083,0.0621,0.2156,0.4757,0.7272,0.7221,0.6681,0.6033,0.27,0.3123,0.3463
2015-01-01 17:00:00,0.0379,0.2858,0.1379,0.20925,0.0699,0.0894,0.0179,0.0882,0.037,0.0567,0.0669,0.1607,0.4094,0.7413,0.7201,0.6837,0.6255,0.3041,0.3252,0.4217
2015-01-01 18:00:00,0.0558,0.4122,0.1432,0.18935,0.0687,0.1103,0.0286,0.1049,0.0402,0.0397,0.0636,0.1381,0.366,0.7539,0.719,0.697,0.649,0.3379,0.3525,0.4728
2015-01-01 19:00:00,0.0771,0.4028,0.1602,0.18835000000000002,0.0689,0.1337,0.0374,0.1185,0.0503,0.0333,0.0594,0.1227,0.3477,0.7578,0.7197,0.7031,0.6579,0.3549,0.3755,0.5472
2015-01-01 20:00:00,0.0911,0.3448,0.1763,0.18685000000000002,0.0628,0.1307,0.0386,0.1214,0.0673,0.026,0.0573,0.1038,0.2964,0.7369,0.665,0.6959,0.657,0.3907,0.3769,0.6254
2015-01-01 21:00:00,0.0928,0.2954,0.192,0.19235000000000002,0.0624,0.1255,0.0346,0.1211,0.0765,0.0193,0.0591,0.075,0.2103,0.6661,0.5529,0.6377,0.63,0.4032,0.3865,0.6541
2015-01-01 22:00:00,0.0906,0.2686,0.2187,0.21415,0.0752,0.1394,0.029,0.1259,0.0784,0.0187,0.0621,0.0667,0.1292,0.5415,0.3557,0.5274,0.5918,0.4114,0.4135,0.6482
2015-01-01 23:00:00,0.0927,0.2481,0.2632,0.23470000000000002,0.098,0.1502,0.0287,0.1331,0.0764,0.0249,0.0632,0.0714,0.0956,0.4074,0.2508,0.4288,0.5506,0.4049,0.439,0.6672
2015-01-02 00:00:00,0.1016,0.2393,0.3084,0.2488,0.1169,0.1519,0.0346,0.1405,0.0657,0.0306,0.0681,0.076,0.0827,0.2918,0.2086,0.3583,0.465,0.3832,0.4365,0.6832
2015-01-02 01:00:00,0.1188,0.2577,0.3481,0.2747,0.1351,0.161,0.0476,0.1409,0.0491,0.0313,0.0764,0.0649,0.0797,0.2486,0.1925,0.3333,0.3622,0.3865,0.4129,0.6833
2015-01-02 02:00:00,0.1352,0.3022,0.3687,0.30405000000000004,0.1474,0.1649,0.0656,0.1353,0.0338,0.0323,0.0875,0.05,0.0831,0.2522,0.1969,0.3322,0.3061,0.4101,0.3861,0.6771
2015-01-02 03:00:00,0.1599,0.4025,0.3503,0.3092,0.1435,0.1643,0.0967,0.125,0.0253,0.0362,0.0968,0.0415,0.1013,0.2797,0.2157,0.3524,0.3135,0.411,0.355,0.6436
2015-01-02 04:00:00,0.1682,0.501,0.3365,0.3184,0.1406,0.169,0.1238,0.11,0.0242,0.0381,0.1087,0.0304,0.1175,0.305,0.2182,0.362,0.3193,0.3907,0.3222,0.5931
2015-01-02 05:00:00,0.1551,0.5604,0.3235,0.3278,0.1337,0.1778,0.1216,0.0946,0.03,0.0407,0.1269,0.0227,0.1197,0.3282,0.2147,0.3589,0.3452,0.3897,0.3054,0.5278
2015-01-02 06:00:00,0.1472,0.5876,0.3121,0.35525,0.1339,0.1921,0.1145,0.0832,0.0436,0.0397,0.1337,0.0279,0.1237,0.3461,0.233,0.3506,0.3374,0.3867,0.3018,0.4865
2015-01-02 07:00:00,0.14,0.5995,0.2979,0.3728,0.1269,0.1649,0.1091,0.0706,0.0599,0.035,0.1212,0.0361,0.1258,0.3014,0.2291,0.2919,0.3081,0.364,0.2593,0.45
2015-01-02 08:00:00,0.1269,0.5616,0.2711,0.3554,0.1102,0.1379,0.0997,0.0541,0.063,0.0296,0.0996,0.0436,0.1272,0.3604,0.2229,0.2913,0.4081,0.39,0.245,0.4219
2015-01-02 09:00:00,0.0914,0.4396,0.2059,0.30725,0.098,0.1411,0.0693,0.0398,0.06,0.0295,0.0882,0.0547,0.17,0.4871,0.317,0.4225,0.488,0.3782,0.2734,0.4346
2015-01-02 10:00:00,0.07,0.3271,0.1672,0.29464999999999997,0.085,0.13,0.0584,0.0321,0.0612,0.0317,0.0849,0.0691,0.1877,0.4888,0.3366,0.4201,0.4759,0.3334,0.2734,0.4712
2015-01-02 11:00:00,0.073,0.393,0.1859,0.2842,0.0757,0.0958,0.0611,0.0318,0.0597,0.0227,0.0822,0.0681,0.1501,0.4613,0.3286,0.3957,0.4645,0.2881,0.2703,0.516
2015-01-02 12:00:00,0.0846,0.4221,0.1897,0.273,0.079,0.0827,0.0645,0.035,0.0586,0.0089,0.0771,0.0616,0.1132,0.4476,0.2928,0.3745,0.4423,0.2476,0.2669,0.5203
2015-01-02 13:00:00,0.08,0.362,0.1813,0.2723,0.0831,0.0816,0.0617,0.0382,0.0643,0.0063,0.0808,0.0653,0.1172,0.4118,0.2546,0.3134,0.3882,0.2091,0.263,0.494
2015-01-02 14:00:00,0.0738,0.3368,0.1948,0.2946,0.0911,0.084,0.0606,0.042,0.0799,0.0195,0.0953,0.0685,0.1243,0.3684,0.2676,0.268,0.2799,0.1682,0.2475,0.4128
2015-01-02 15:00:00,0.0951,0.4289,0.2329,0.3268,0.0988,0.0839,0.0835,0.0498,0.1248,0.0384,0.1126,0.0589,0.1183,0.3429,0.2925,0.2752,0.2578,0.1693,0.2491,0.347
2015-01-02 16:00:00,0.128,0.4915,0.2632,0.3513,0.1047,0.0808,0.1145,0.0573,0.175,0.0478,0.107,0.0534,0.1129,0.2663,0.2555,0.2336,0.2133,0.172,0.2687,0.3506
