,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-04-13 07:00:00,-36961827.40685708,-5944010.303986012,-9232355.75351713,-4193076.5830419203,-1555544.9291086972,-3169467.390478487
2015-04-13 08:00:00,-36978750.9156969,-5856669.911178178,-9227345.175296508,-4099968.343251785,-1522680.3539781244,-3171764.691381699
2015-04-13 09:00:00,-36980508.24950906,-5796347.554274156,-9232412.417383218,-4120951.640559307,-1528217.7904807695,-3073596.4285801263
2015-04-13 10:00:00,-35112384.83304229,-5485971.053420467,-9114319.96281563,-4175768.256100698,-1513426.0034656061,-3047887.038060949
2015-04-13 11:00:00,-35664254.037916794,-5354743.064633988,-9049764.16467294,-4076905.1400875254,-1495386.900837115,-2929297.616157747
2015-04-13 12:00:00,-36699118.513355106,-5597654.7327139145,-9111023.13568124,-4059903.9953870373,-1482263.047675446,-2917462.523698061
2015-04-13 13:00:00,-37193885.63895512,-5713580.383956106,-9160928.837331237,-4181435.9755853037,-1500879.0383561337,-2969212.3462020787
2015-04-13 14:00:00,-37474515.36918583,-5898393.704576015,-9269881.713167343,-4314959.736039648,-1536356.383473624,-3110728.418703159
2015-04-13 15:00:00,-37252770.3130535,-6084306.488613235,-9368982.709077232,-4488892.779237394,-1590382.6151310913,-3256153.2090796926
2015-04-13 16:00:00,-36872972.128314815,-6182403.635513158,-9431525.751308126,-4554641.0422083745,-1641443.7394018094,-3339526.739749083
2015-04-13 17:00:00,-37474806.645467535,-6423475.795257534,-9930926.491618684,-4940473.012337244,-1717323.924674665,-3571472.4105699947
2015-04-13 18:00:00,-38192871.34993525,-6462955.077287241,-10258368.706775514,-5180561.328146398,-1805366.803505647,-3747963.0968400165
2015-04-13 19:00:00,-36001862.56044401,-6045252.47720156,-9671824.634321095,-4849063.128453641,-1724515.5783148548,-3529602.7924769665
2015-04-13 20:00:00,-32662448.935059708,-5507125.325543562,-8856721.128520988,-4411471.369807134,-1596669.048679369,-3223322.4273790047
2015-04-13 21:00:00,-30366673.287476726,-5099531.328887806,-8053171.423015069,-4031260.997285984,-1479559.2936090364,-2917058.8756512254
2015-04-13 22:00:00,-27159489.49398968,-4604405.96226064,-7035440.13720129,-3553136.498297632,-1331985.3997722126,-2578587.4652133575
2015-04-13 23:00:00,-25120651.9588104,-4222647.214931985,-6348471.543202641,-3225199.7843914726,-1239192.4674458108,-2319435.0000942918
2015-04-14 00:00:00,-24311229.099537093,-4064068.7860733094,-6012408.58879161,-3121762.9458273454,-1193955.0442002583,-2209468.8948752396
2015-04-14 01:00:00,-23797623.991299074,-3964319.645735872,-5860204.847979837,-3099199.771085298,-1172661.6024867161,-2150018.7851499426
2015-04-14 02:00:00,-24007595.692640793,-3945420.0958780623,-5872008.800552603,-3125275.209241295,-1175193.85322488,-2152769.568243209
2015-04-14 03:00:00,-24929136.458943382,-4124165.8818541095,-6111599.239811009,-3200384.5584199014,-1207651.4057460583,-2233857.2387895915
2015-04-14 04:00:00,-28113127.665993366,-4486775.478239291,-6739169.189595833,-3394898.7421742114,-1305310.6281963945,-2404134.81298107
2015-04-14 05:00:00,-32713728.099347875,-5141945.132855496,-7860952.666179513,-3611344.156139883,-1460946.0751718243,-2807329.2830633745
2015-04-14 06:00:00,-37456272.03833886,-5877169.485029266,-8905842.411072811,-3892291.348577949,-1559927.8142980365,-3135223.7117005214
2015-04-14 07:00:00,-39095447.71692812,-6105055.182750876,-9459775.375841545,-4248545.5134772165,-1598904.5597993208,-3199931.0308061442
2015-04-14 08:00:00,-38703460.82746523,-6046495.95424964,-9472266.446007313,-4200510.938813453,-1559102.4860722942,-3101427.9417074057
2015-04-14 09:00:00,-38089847.954472914,-6007885.262790458,-9406523.654976124,-4303259.85226588,-1530558.901004675,-3020091.9465570417
2015-04-14 10:00:00,-36322335.0493466,-5593673.251683531,-9285871.945752855,-4209274.622328733,-1520218.327732052,-2981386.8854879173
2015-04-14 11:00:00,-36716125.80530111,-5445927.876680314,-9099535.82721335,-4122306.925835044,-1491562.8266399268,-2939732.039438691
2015-04-14 12:00:00,-37214025.041555844,-5821601.80170434,-9107085.332186123,-4098738.2996060047,-1514934.1649919532,-2978922.1015819423
2015-04-14 13:00:00,-37738064.844321795,-5903470.148925425,-9182477.584174711,-4136159.2553306697,-1531129.0609555426,-3020729.9475977686
2015-04-14 14:00:00,-37910437.79888611,-6094764.1821113415,-9329199.153316306,-4414448.004443495,-1556179.488621128,-3138362.2077175966
2015-04-14 15:00:00,-37518504.120969154,-6150319.019091972,-9468220.66289725,-4540277.188043282,-1611824.1392266816,-3195997.04196414
2015-04-14 16:00:00,-37525164.794232845,-6173171.6328016855,-9490509.254250132,-4649142.669631661,-1648345.536318096,-3270463.874794138
2015-04-14 17:00:00,-37949018.467319116,-6388794.154492724,-10080528.245823933,-5038931.347598798,-1721124.335856507,-3597691.1840774086
2015-04-14 18:00:00,-38362425.36930762,-6481579.396445595,-10317995.220793119,-5105584.371567642,-1810782.1752334936,-3793595.4098893977
2015-04-14 19:00:00,-36343605.21152787,-5982930.304247194,-9622560.22957656,-4616497.674133244,-1720888.0131290024,-3579795.1245363196
2015-04-14 20:00:00,-32932566.33210949,-5541925.941998683,-8855325.968056263,-4298567.063975349,-1601232.9917055804,-3271841.004830459
2015-04-14 21:00:00,-30563137.063653868,-5043010.634662301,-8044508.345134197,-4004592.3933780435,-1490784.9610247207,-2916736.7118161824
2015-04-14 22:00:00,-27404795.692131594,-4537351.949075226,-6997864.60689564,-3577712.152061686,-1334036.2435007147,-2536411.8490780275
2015-04-14 23:00:00,-25339636.286447726,-4225274.425679008,-6315508.042072581,-3240948.757745633,-1229500.7554116293,-2300511.4760066746
2015-04-15 00:00:00,-24393018.94594991,-4056747.0260345954,-6016463.932268064,-3050740.5117065716,-1181996.6728225485,-2192993.327697477
2015-04-15 01:00:00,-23942965.703058172,-3913730.124732533,-5867560.665862481,-2981333.9000687115,-1160065.993736481,-2140223.9974129805
2015-04-15 02:00:00,-24097719.561829366,-3914757.724814862,-5865470.112036896,-2984537.2307077013,-1164296.7752440148,-2145350.673345931
2015-04-15 03:00:00,-25051262.400726564,-4096556.8375016153,-6096146.189388287,-3120128.594173215,-1178612.3079143104,-2236214.5502180904
2015-04-15 04:00:00,-27754846.636055008,-4525226.187460501,-6665082.987564354,-3362188.2426160816,-1272040.33322843,-2412873.0589551055
