,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-11-16 13:00:00,-37938170.56254284,-6015894.039923147,-8362706.599506003,-4237443.941890603,-1404733.6540820706,-2949732.1462852247
2015-11-16 14:00:00,-38314011.809386805,-6442712.046689306,-8723007.544189887,-4504462.186739627,-1488468.352601616,-3108289.467465463
2015-11-16 15:00:00,-37970983.8580566,-6847148.710983138,-9338882.722730048,-4912636.251290772,-1604368.02867574,-3406432.8672236856
2015-11-16 16:00:00,-40347990.19542189,-6715151.506848537,-9586191.80347546,-4830871.428331237,-1643004.8814135136,-3427838.4517861386
2015-11-16 17:00:00,-37835533.69914368,-6369684.0625317935,-9246146.602158146,-4650468.858309811,-1599334.8642676177,-3324168.0451013246
2015-11-16 18:00:00,-36022716.675674856,-5697234.463282427,-8630420.432694027,-4371139.020417503,-1502578.8783344044,-3122109.008928029
2015-11-16 19:00:00,-32708123.674006935,-5095238.710463287,-7680180.174746985,-3938417.230013277,-1353082.4652583865,-2801025.597750941
2015-11-16 20:00:00,-29394610.309788015,-4450524.562996199,-6761417.182859337,-3515452.3281317507,-1213897.0730505046,-2478990.436508405
2015-11-16 21:00:00,-25873009.352971137,-3932505.820598251,-5883288.542834439,-3115961.1273567122,-1113072.957448951,-2196388.4393159654
2015-11-16 22:00:00,-23523765.29927382,-3515269.1029766924,-5348368.554616322,-2803556.724400603,-1024303.5362388362,-1977601.8558603108
2015-11-16 23:00:00,-22677157.45345077,-3593828.223955702,-5340663.260140513,-2759536.925636649,-1037247.3021863118,-1994979.4192418722
2015-11-17 00:00:00,-21674525.34610205,-3577712.749886543,-5212550.339353335,-2776403.481850764,-1042793.7641688096,-1979234.2099532592
2015-11-17 01:00:00,-21759061.561543226,-3606625.661820786,-5269082.572566822,-2805428.214718245,-1060654.1629226909,-1989630.4474370778
2015-11-17 02:00:00,-22569124.633687884,-3797119.6182582974,-5543331.465343425,-2942646.5748373093,-1114124.701613213,-2110975.0504264226
2015-11-17 03:00:00,-24183589.40514598,-4321497.603258351,-6220755.670543342,-3369961.714620011,-1239332.39324176,-2413145.987696727
2015-11-17 04:00:00,-27613997.91661325,-5345701.336853894,-7525917.856770177,-4081145.3641007114,-1485037.8352999806,-2884998.735960176
2015-11-17 05:00:00,-33081680.698325288,-6319487.2449482875,-8655781.013211263,-4575264.125131639,-1659128.2625022365,-3296522.5414546872
2015-11-17 06:00:00,-35630002.79716928,-6476801.1531933565,-8659304.593611779,-4434673.662446262,-1564850.0909510741,-3202941.7634306154
2015-11-17 07:00:00,-37812533.25046829,-6392529.372646933,-8624003.746861273,-4163006.18943165,-1415829.2471872894,-3010087.4236154924
2015-11-17 08:00:00,-39255056.469004974,-6384666.109190188,-8691477.118330508,-4055795.1275422084,-1391842.708074602,-2973623.7615132765
2015-11-17 09:00:00,-38848145.813257195,-6334148.533358036,-8498543.671782844,-4092684.1763122324,-1382730.2807307297,-2870250.575473028
2015-11-17 10:00:00,-38705204.72882899,-6061245.804757626,-8706573.134690206,-4134646.794961304,-1430939.5802937371,-2865105.181927272
2015-11-17 11:00:00,-37143142.31452028,-5862500.771317933,-8381739.907740409,-4081795.8282774524,-1398102.2087323717,-2810652.513639508
2015-11-17 12:00:00,-36312426.06283862,-6106846.178044174,-8416051.84940941,-4122082.822059539,-1395695.2430942662,-2876161.098070628
2015-11-17 13:00:00,-37504205.85677994,-6401053.226846413,-8674158.313491536,-4204147.110727517,-1425927.3411371897,-3027694.8683175594
2015-11-17 14:00:00,-38452615.4869576,-6736527.95345694,-9082033.08850966,-4530640.969532539,-1521937.5601554818,-3210033.232434597
2015-11-17 15:00:00,-38652999.81582112,-6983960.113604522,-9720900.435082432,-5078998.484176495,-1643554.972096467,-3530592.2837794707
2015-11-17 16:00:00,-41108551.41659349,-6790699.4460298605,-9911725.518580131,-4988335.491651225,-1679646.7782835984,-3537080.1582418988
2015-11-17 17:00:00,-38588594.660133936,-6351902.688132873,-9641321.512680683,-4737787.895164928,-1629198.2336744126,-3440727.8112067
2015-11-17 18:00:00,-36635758.35245587,-5725646.980367703,-8959834.761861367,-4459364.115284489,-1531372.7370529084,-3195454.654284826
2015-11-17 19:00:00,-33352892.08424219,-5122621.891964888,-8046891.924429645,-3992870.032473844,-1381992.0746222655,-2874681.0906681335
2015-11-17 20:00:00,-30388759.16906006,-4456104.117455334,-7145917.83748702,-3610503.4255337208,-1243704.8583407013,-2550505.3497905405
2015-11-17 21:00:00,-26842134.94187803,-3992619.370082486,-6163673.837143529,-3274504.529272493,-1130939.8113027774,-2251814.982108024
2015-11-17 22:00:00,-23711237.869272493,-3536911.144804335,-5273184.145242219,-2861931.0976203433,-1013186.0374683226,-1977235.1127004155
2015-11-17 23:00:00,-22683714.491349965,-3619715.929670964,-5077391.057001965,-2939730.5566783114,-1031264.8559447888,-1968611.390558221
2015-11-18 00:00:00,-21840027.04852796,-3596186.44849785,-5023502.377682018,-2888828.1222611093,-1035347.9627363315,-1950187.8085686944
2015-11-18 01:00:00,-21854369.305532016,-3645749.8311500773,-5077393.074369537,-2934633.1694730744,-1058515.1366695906,-1981289.3561256733
2015-11-18 02:00:00,-22540030.504159227,-3829426.7875677273,-5374427.593860539,-3067000.2881785086,-1113037.0980754406,-2094740.4153685202
2015-11-18 03:00:00,-24321322.526997626,-4342643.358222006,-6004435.0519203795,-3508306.8848596346,-1242513.4416695226,-2355327.0840119775
2015-11-18 04:00:00,-27734851.06464839,-5376888.705613071,-7300930.962613897,-4193143.9221811458,-1478296.5984920487,-2828059.8450539177
2015-11-18 05:00:00,-33040926.40265644,-6237866.107833158,-8448657.012884904,-4702482.78928365,-1655845.8276261399,-3215603.689207886
2015-11-18 06:00:00,-35540629.59920926,-6344108.477746326,-8469680.964433301,-4543027.5019831555,-1576762.5310364992,-3086707.2186822616
2015-11-18 07:00:00,-37282611.97087547,-6012513.322536945,-8488306.573136862,-4259155.38748982,-1452559.8362615632,-2894265.7522308165
2015-11-18 08:00:00,-38519997.308909975,-5929369.0611039875,-8429530.98508353,-4228470.568026168,-1389866.318845054,-2833619.3643670413
2015-11-18 09:00:00,-37978638.28467718,-5904376.696633008,-8395017.289419683,-4185786.555091892,-1360901.4750926786,-2784551.7085993374
2015-11-18 10:00:00,-38263302.48527456,-5658088.457257996,-8229403.442607579,-4339810.019374227,-1342440.4497661355,-2858018.596106506
2015-11-18 11:00:00,-36403452.784036465,-5450492.422754431,-8254361.169703667,-4159454.395141121,-1336082.949728761,-2801489.1482565873
2015-11-18 12:00:00,-35500848.82569826,-5902643.234141836,-8343089.38660053,-4153583.204602655,-1375621.3030972178,-2869884.5310867797
2015-11-18 13:00:00,-37011235.60750174,-6180207.957711649,-8580854.912022391,-4317751.131527972,-1423234.9056792562,-3018208.099065495
2015-11-18 14:00:00,-38262745.11460217,-6581726.222726818,-9016836.038089814,-4655654.605126448,-1493695.3619730286,-3199408.3342526583
2015-11-18 15:00:00,-38240037.82088117,-6851643.8635815745,-9602535.510654693,-5113716.541704542,-1601482.2039279428,-3497177.705856828
2015-11-18 16:00:00,-40713814.10220567,-6663374.668894883,-9857702.473695308,-5011169.286357665,-1633885.6231601257,-3513170.2505114223
2015-11-18 17:00:00,-38553439.87220784,-6264046.433219222,-9602242.568361964,-4781008.762828301,-1596064.7081791912,-3405398.1076656897
2015-11-18 18:00:00,-36690292.16033885,-5693282.447298705,-8895100.892263599,-4474546.032384437,-1496534.3892213781,-3170665.8145463313
2015-11-18 19:00:00,-33404799.792141277,-5011300.477708432,-7985179.741543922,-4042396.780593992,-1325198.8537869144,-2838845.2367894514
2015-11-18 20:00:00,-30123625.752017446,-4409819.639324953,-7034280.097026899,-3564808.6444540904,-1187798.0226007972,-2548364.069801498
2015-11-18 21:00:00,-27412969.177454498,-4036246.7123532407,-6276727.475302939,-3298968.6957621435,-1116199.0279453343,-2338194.23846026
2015-11-18 22:00:00,-24950168.625380643,-3702876.2122801975,-5717689.150904088,-2911345.3070410937,-1053069.9561170482,-2123435.502501921
2015-11-18 23:00:00,-24501315.540774763,-3748463.649748902,-5704373.666070796,-2953038.7461953606,-1065988.6682793286,-2137901.6359551954
2015-11-19 00:00:00,-23318422.305087794,-3705204.7861252814,-5544876.140708955,-2910975.854145807,-1070213.8395407922,-2127491.2846913263
2015-11-19 01:00:00,-23160194.78729125,-3756408.310668374,-5568193.1418691985,-2964295.048750498,-1082064.9167705155,-2130657.5692642243
2015-11-19 02:00:00,-23855019.214451697,-3942623.6780850184,-5807959.193501994,-3122158.061664306,-1131647.1876219243,-2248022.826913646
2015-11-19 03:00:00,-25529904.039259728,-4442124.540361871,-6436855.138601904,-3498250.8735187156,-1252864.4457050469,-2511722.039755267
2015-11-19 04:00:00,-28813823.416279003,-5448442.6083465265,-7734018.136635774,-4121643.9162706244,-1487420.0491041683,-2976843.278624197
