,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-01-01 00:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 01:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 02:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 03:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 04:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 05:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 06:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 07:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 08:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 09:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 10:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 11:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 12:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 13:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 14:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 15:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 16:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 17:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 18:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 19:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 20:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 21:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 22:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-01 23:00:00,0.6101827676240209,0.5580645161290323,0.4897959183673469,0.28076923076923077,0.125,0.12307692307692308
2015-01-02 00:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 01:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 02:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 03:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 04:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 05:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 06:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 07:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 08:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 09:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 10:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 11:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 12:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 13:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 14:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 15:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 16:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 17:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 18:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
2015-01-02 19:00:00,0.7010443864229765,0.4032258064516129,0.46122448979591835,0.28846153846153844,0.1,0.1076923076923077
