,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 00:00:00,2.060408296744343,1.794396,2.3009556442389343,1.8602049272062582,3.2578594589695724,3.234439879751613,3.397754179430508,1.4624434340385508,3.526502779509991,2.114446993262849,2.5801585080958995,2.2926567284793262,3.2966307559100168,2.7573189439570065,2.809035209853641,2.863573016045958,2.3901984789611372,3.3996105052093677,3.5883711304464296,3.3881982664791748
2015-01-01 01:00:00,1.9627710310422317,1.73865,2.2628723311189463,1.673440082876233,3.124502655976718,3.134594535395452,3.399510989783537,1.437347034326428,3.5817646615223584,2.1677319346227515,2.6690565192613382,2.2175636917067627,3.2488451713718542,2.7630736732954553,2.839475748747413,2.8396086633575828,2.3224359466292626,3.420001321158294,3.6038597148214224,3.4134804692105813
2015-01-01 02:00:00,1.8352631150444398,1.664994,2.192704907965842,1.8296253675706486,3.1223950369459383,3.27644431706704,3.425845682704228,1.4145300836639574,3.5812682626508043,2.2267212933111407,2.7055260207535157,2.1529843674715585,3.1979597487980262,2.7973261796847426,2.8853231942082007,2.73325430235624,2.3162492987276133,3.3840345563834813,3.580409356928101,3.3277980440455943
2015-01-01 03:00:00,1.7627317318824187,1.6467,2.188504214159506,1.7843447940990358,3.102360917420537,3.1297158902883266,3.459110200997676,1.3947355520735651,3.5848503384387387,2.2915321521022602,2.719826901724821,2.0757587685962937,3.2546155435153716,2.902073400927466,2.872563086474963,2.766261384008649,2.295624,3.3444440107125235,3.5735401688409363,3.2728455514933916
2015-01-01 04:00:00,1.7577479004519039,1.664994,2.1754124819801754,1.66474493487818,3.02005918641113,3.0305620651432346,3.411789543064902,1.3777467522316758,3.6115802962521144,2.4155219374243453,2.7294522648085153,2.0788099376381206,3.0919131423006414,2.9493957064276857,2.8878745970915904,2.659681080990792,2.2286280809326477,3.415921980019424,3.4531768254577258,3.270890531347817
2015-01-01 05:00:00,1.6854391583871493,1.664994,2.076144969041342,1.700532923253853,2.9311771280842485,2.8455968423129274,3.3224424160660235,1.3558379281509856,3.608321672545013,2.431953053421802,2.7653690524599357,2.030175683464032,2.9869637024334685,2.7784712628419346,2.860672830050798,2.5878536633679996,2.215018403983244,3.346701847894529,3.4085870660784074,3.300406885430996
2015-01-01 06:00:00,1.6558248925845083,1.664994,2.037753224846144,1.6783862970367622,2.762333250569724,2.7085951970444464,3.31770525829924,1.3576344954060182,3.6210789201345417,2.530251646712629,2.856843519628145,1.9891834320920594,2.9997127816309965,2.918461272969798,2.860672830050798,2.5123654589235778,2.1878676152529817,3.224770604535741,3.349157858825407,3.276802912391849
2015-01-01 07:00:00,1.671845723998856,1.6467,2.0015866586654196,1.5986054815290032,2.6572699064363166,2.6357756775406367,3.361193306007976,1.3394437732599023,3.585239982371382,2.5622436648058904,2.849365055923336,1.9413532323490954,3.3006838529179063,2.9212562988858375,2.872563086474963,2.5236818819578737,2.1614943714723363,3.1412389334818265,3.356502572805719,3.249571721832961
2015-01-01 08:00:00,1.7530785505899418,1.664994,1.9739968246934918,1.6053580599624946,2.5537815819142793,2.615092010320012,3.4029989108619745,1.3612498906370973,3.49147302303372,2.51745,2.788507241327002,2.0312621517735496,3.308417884140172,3.15879463686446,2.793005798029228,2.831784377654377,2.1757011337924874,3.140735286619221,3.67670002232243,3.2177370035001047
2015-01-01 09:00:00,1.8724624666959282,1.6833360000000002,1.9849850200907322,1.6408414741849093,2.593126814436787,2.8204936984227187,3.3926693103562227,1.3813433781259479,3.5584524958318333,2.745476460710543,2.7170353259676814,2.4182796622910536,3.2849648936525115,3.606575257665172,2.7778491295271452,3.212620389450334,2.2566102513706805,3.5588889908296704,4.291971274416859,3.2947471673943634
2015-01-01 10:00:00,2.0724722950198533,1.720164,2.1301331330616033,1.73865,2.757027951083564,3.027379591969855,3.3600068739273845,1.4169119912791,3.850061480000159,2.9400498863685263,2.6712961673610955,2.866461195037056,3.5102506035442724,3.7888342810760123,2.750124324406088,3.59184757144103,2.3645749775003004,3.927773226371964,4.443955480986135,3.7978977000130585
2015-01-01 11:00:00,2.1813681417120994,1.757184,2.275869735652238,2.0634879382471905,2.8775299697883563,3.2450703781703107,3.358937674326806,1.4872701375291228,3.9923536986512316,3.2062621133503626,2.750767224829623,3.3610822820280877,3.726093712724839,3.661058847522376,2.849635774322475,3.6193522184383378,2.4396615569252638,4.0107414281795695,4.526371295973852,4.246622232051841
2015-01-01 12:00:00,2.30409982322018,1.794396,2.4076430292368753,2.695223260695165,3.0343970906709536,3.436364326418319,3.3748691417275776,1.5348043981184745,4.250157876451975,3.428550917722399,2.8017837101910237,3.7943753238225764,3.7607744996439165,3.8388629332268827,2.9733750902868428,3.7135504163707362,2.581841036261342,4.018963218627402,4.573812843844274,4.547427768558997
2015-01-01 13:00:00,2.3516971495554504,1.794396,2.428892886090894,2.95318890296751,3.152012494283043,3.6287114615442277,3.3495378724396656,1.567486427483697,4.409545728659387,3.514151225508736,2.530317592709012,4.001303684022702,3.7667239119988047,3.7721162271420825,3.137078996881981,3.723112238423541,2.6295098837671063,4.145589622936157,4.4730223240731934,4.788435533487116
2015-01-01 14:00:00,2.3091753155318218,1.8318,2.5407944355597554,3.1743701849840162,3.2218436779601323,3.707756352055194,3.320404229940536,1.611410645481958,4.499622820357228,3.5033594914185318,2.5125089913431546,4.021298472979776,3.8144041088364578,3.672296354112982,3.1712025397468615,3.614071378855738,2.6209245355122768,4.233210999158312,4.456274497151036,4.758321131510014
2015-01-01 15:00:00,2.1960337215589885,1.8318,2.5717714902523907,3.2760250302153877,3.2002704919157674,3.7318194180655047,3.267084204741848,1.6300896458298013,4.54370470138837,3.4765354066359273,2.472873380060809,4.080927734669408,3.775054225671528,3.540127728790809,3.1222440164358787,3.4339315925850635,2.586057237255943,4.0921513878292375,4.400135302361569,4.678411777211603
2015-01-01 16:00:00,2.090538027703472,1.8318,2.5344076979177115,2.8787354833259835,3.129541392600067,3.5326016320938316,3.2239861457286874,1.656813261971877,4.399867648647179,3.4253995289315387,2.4467102066143886,3.8420196341805597,3.428923141696661,3.2919657464371994,3.024182000189553,3.2084490509321926,2.4549540251277824,3.899839109365137,4.063515694345009,4.57314436676368
2015-01-01 17:00:00,2.0940709837139777,1.813074,2.3816086324620045,2.4187271505404144,2.9588636792601486,3.0570907523605753,3.166111224913495,1.626739587647363,3.92243353231931,3.336351971841249,2.3495633320605585,3.6466701326122175,3.1170053864245064,3.0940165859417563,2.9510637838223497,2.922700488369694,2.338919583750388,3.773603343979185,3.7658305634640628,4.402493836785883
2015-01-01 18:00:00,2.073762014864723,1.813074,2.285795898046735,2.2224572144926196,2.8504778808214164,2.8585909495744644,3.1541219514639747,1.6160989333914557,3.4967587427265423,3.172000871173582,2.282399101511848,3.4977822510706966,2.9515919547511977,2.944102698912359,2.916843224485662,2.6981927891582,2.263338184967654,3.620466150325557,3.7121826037930794,4.267037348041798
2015-01-01 19:00:00,2.0600393675648596,1.813074,2.192541742960869,2.156218276762219,2.8056205983163522,2.7090776317724456,3.1833634066254124,1.5828850455673034,3.2631497325408096,3.045019247588056,2.2685141494137193,3.3139182544723775,2.8478177157786275,2.880644152078939,2.873389917796988,2.578752350986622,2.2237862258395027,3.435562201562763,3.6627085817859175,4.091643102588208
2015-01-01 20:00:00,2.1042040809717713,1.813074,2.1343187665211234,1.9490640132190817,2.805751403946222,2.482834640869619,3.1736361505305606,1.5460220743401605,3.087818233914256,2.900930123855595,2.237091432733556,3.272206717449756,2.7278831004833304,2.8026534532283334,2.8487708041252526,2.5662394141949907,2.191202490874352,3.2743109581405623,3.6548651592158543,4.002058888290881
2015-01-01 21:00:00,2.2090275419728713,1.813074,2.093031764248102,1.9011098973315266,2.8120062100541885,2.406915998412235,3.191566325353307,1.4716009974013067,2.9715228688991084,2.611125860376423,2.232115823538581,3.154504878235249,2.6460125157201615,2.694843806192267,2.7736248856034793,2.5354549129764696,2.1898252033108103,3.141128400995109,3.6101051944408686,3.866605929023616
2015-01-01 22:00:00,2.130265467795886,1.813074,2.0840289393255302,1.8346805840940232,2.7447700504221633,2.455102960583972,3.1825013543954714,1.4668328474595975,2.8344979499989185,2.488096357021885,2.2197736419451246,3.0631151290603613,2.6710626049302872,2.705312223345534,2.7887746112484275,2.5024933617820615,2.202702754756662,2.967150325538699,3.602501407512314,3.8195944261056614
2015-01-01 23:00:00,2.1137642714417617,1.794396,2.056209527637849,1.8080337119167305,2.682904159941848,2.455914692435548,3.141669869372108,1.4612828936405577,2.7333709100297208,2.275746,2.1967371142184575,3.0809191294059266,2.6258742247763043,2.7022387319670296,2.6774230722706878,2.4656300315537703,2.17559339627296,2.9842168705811396,3.5803340489986963,3.7273013749509363
2015-01-02 00:00:00,2.108146712953197,1.813074,2.0491460282369,1.7855519466857823,2.667050116218078,2.3849074939523796,3.125912787208901,1.4780892298557604,2.6677585225647302,2.2509204880885716,2.1983976357529773,3.0229001685311934,2.6157063446921027,2.6692134133341474,2.755140873643416,2.447374867768548,2.102876123254312,2.9220402638523826,3.5433800023405246,3.7071190017409426
2015-01-02 01:00:00,2.137733604019664,1.813074,2.019178218558248,1.6736894576175991,2.613450191793759,2.3253198486030837,3.0844584477762966,1.4599229988840678,2.6726875780411836,2.143235627694754,2.1761606360095826,2.96052497127876,2.5885713317861354,2.6763125684601583,2.6234963013682755,2.4279539736346267,2.084827504212102,2.9425583041601024,3.4516133788460963,3.754115997579958
2015-01-02 02:00:00,2.147622084089378,1.794396,2.0394575059973206,1.5997812129172297,2.5276577106178775,2.234178860186785,3.06068769092882,1.4661362191007372,2.6339977792123026,1.9985502207032413,2.222332820025414,2.915647451731484,2.562307555146828,2.8451615174083646,2.5166162943205816,2.458252082065216,2.0355501678222496,2.9856191317115286,3.3803586025439043,3.7041741623158417
2015-01-02 03:00:00,2.144543754560363,1.794396,2.0275312368692564,1.5513358642663486,2.478479740732559,2.259468370247211,3.0369755020631946,1.4421432960539262,2.656084325406388,1.9515710809825602,2.20577822111309,2.940167611436423,2.4572731520522573,2.781527679957244,2.5133468717176606,2.4939392452289084,2.004405905002942,3.1953638153782737,3.3298701671487474,3.706357231147985
2015-01-02 04:00:00,2.1227641104450954,1.775766,2.0038282160361347,1.490853043045623,2.4577245835843655,2.3735550937244647,3.001514707087792,1.3956298974428611,2.618751461090064,1.9428502652607105,2.1554134545565353,2.942089965576641,2.3040291647222793,2.736113977482388,2.524788763331896,2.5196107459891706,1.9991329871236123,3.2385825096126064,3.2997221906128216,3.670984928660996
2015-01-02 05:00:00,2.0735810568617734,1.757184,1.974811347681699,1.5153964404187195,2.4336688473960955,2.445674536155448,2.9798153746190073,1.3587821890874812,2.6094478332060813,1.910015870210958,2.100904594081956,2.898212123987629,2.3261514049498127,2.817844418113359,2.524788763331896,2.4594527386503406,1.9654592144140013,3.129265183940092,3.304977361502192,3.6770833902765574
2015-01-02 06:00:00,2.0590642616379817,1.757184,1.953402722140797,1.4534189622573164,2.472117532006944,2.449454151627592,2.9605846999516268,1.3298500110126557,2.7003307602091984,1.8926804495002785,2.0697410928417472,2.9522064782432853,2.3695154490130017,2.8450354104373163,2.595412301644899,2.4456523459554,1.908407910817152,3.088914915559755,3.269840835770272,3.7165683416195026
2015-01-02 07:00:00,2.056035028149862,1.757184,1.9538356864058666,1.5144789059945043,2.4553711999851924,2.48237581340213,2.9338585371971826,1.3305837363408686,2.8188268411686956,1.7599584722459538,2.079357036537463,2.9975085188278703,2.388951260658338,2.9179259312222756,2.621834917599929,2.5030908289833205,1.865433624460754,3.008692203676623,3.2948993320774793,3.6634050237302205
2015-01-02 08:00:00,2.0429937808557326,1.775766,1.9654197594949485,1.549246175510407,2.414961982836097,2.5158426923181563,2.9615146575211546,1.3365168313195708,2.855540788506813,1.790560804343961,2.0827371930214227,3.1330396109472662,2.4148866700880447,3.115654021733131,2.7174448644774114,2.696211179173538,1.9852431213516817,3.07262598748897,3.4924192576050217,3.6505382512661657
2015-01-02 09:00:00,2.0997889943474255,1.869396,1.992722536130012,1.6361698400715186,2.4485140712150693,2.550020507557481,2.9974788743834,1.308281410722837,3.022371462029904,2.0881201647892023,2.13210303458143,3.363571384334298,2.712700667765139,3.372830236328972,2.8631906956594233,2.932431578830116,2.2435382054035786,3.5463624202497974,3.9616554375017445,3.73540292381844
2015-01-02 10:00:00,2.1854234445905263,1.9451640000000001,2.101845823231727,1.7483854890705453,2.500465922583176,2.7214288842065666,3.090107897170319,1.3452251882496338,3.284897857865049,2.2915321521022602,2.2322168939376796,3.6513113033542814,3.1425553612078407,3.5121877020696584,3.0691960487962224,3.3625934743838353,2.53635608128767,3.9987030175317404,4.258487887894397,3.949445811268558
2015-01-02 11:00:00,2.2036514809826544,2.060256,2.235980143201552,2.0471408308676686,2.5774406980715074,2.845038788011818,3.1395603940968497,1.4096962923519396,3.514212552514474,2.4109931860326554,2.4034068137944185,3.9089985602286634,3.4231897163384906,3.572110956598194,3.6273204329513815,3.4959048853192813,2.646477606012108,4.341528823720893,4.519682560656476,4.364539699508629
2015-01-02 12:00:00,2.2358812772633163,2.275746,2.32771934395334,2.3810350580975386,2.6777307156626886,2.8790643664525977,3.1404167593497405,1.442073403371872,3.645247402900022,2.469654780900644,2.5553650891924438,3.986439234337515,3.580522199539619,3.529012112887896,3.6108662656203947,3.6186121393883397,2.7709904922603465,4.4758150056153845,4.671124031615953,4.608814976564634
2015-01-02 13:00:00,2.306133953722446,2.456376,2.418379605878453,2.5932211472748428,2.7166899498193335,2.8988999790205057,3.119448740838356,1.4748273912547092,3.77877772838074,2.6035993575572953,2.618328768205479,3.964213800972667,3.6187523827833834,3.4811794129578635,3.9251923870260783,3.7150593045387152,2.744968860235312,4.575866800865548,4.623198463990802,4.742502044764673
2015-01-02 14:00:00,2.323895231514922,2.51745,2.4923199390733877,2.707821369123832,2.7246463464084227,2.9166148958152105,2.9944777028103413,1.4752906406040602,3.863863409151528,2.6562005291507993,2.644149286913133,4.040045358337995,3.7646764053156008,3.438879553180856,4.027189450173395,3.5954876969146192,2.925908326572398,4.536373866405659,4.463666384481625,4.81908107358588
2015-01-02 15:00:00,2.305523147128638,2.476686,2.5064659379945997,2.737290961834063,2.71935783463281,2.9244551160142014,2.970274635115312,1.5185621645356047,3.8496480843078333,2.7951642033881523,2.600447010365091,3.959043136691684,3.6195517375198296,3.3147448220040805,3.662191857516088,3.405085756651514,2.7927701314621096,4.359702325867005,4.271516420105156,4.710573681446705
2015-01-02 16:00:00,2.2746506337536427,2.295624,2.469385132193378,2.5929409551980696,2.713773845868705,2.953168331783041,2.9673737554845587,1.5232416005905471,3.8036678948835276,2.778046642858734,2.550924052979096,3.7861880406560458,3.6086282933764977,3.070161110538984,3.3829322422200896,3.058053552665646,2.503251974648472,4.231186046027324,4.034969655352719,4.575170414651286
2015-01-02 17:00:00,2.236155195099082,2.11845,2.364088560878088,2.4083926572245793,2.6825524939311216,2.943721679246463,2.966343842375003,1.5387838895353487,3.6839601231933568,2.587225954943965,2.4663731598899026,3.646420733769691,3.56570972704412,2.9465260250803498,3.3356153895366063,2.9166195672625683,2.269485249323495,3.762721211596607,3.8475563256948755,4.436618321357479
2015-01-02 18:00:00,2.238413596668189,2.0217,2.2028031601616793,2.2767625940177805,2.6421956396518835,2.975134813575718,2.83321019498359,1.5144120895096331,3.654723059408098,2.497994840930718,2.4518981298944813,3.5562254765054115,3.4809559024370094,2.883637614182688,3.2522170560545867,2.7511990130405612,2.1959168444896684,3.490068366972145,3.731129980493487,4.356449320727013
2015-01-02 19:00:00,2.2174916109366647,1.983336,2.1510345409662164,2.220437639672358,2.605128294266988,3.0415170447299484,2.8564213401937812,1.4887288404899048,3.6359356910214253,2.490758920813194,2.429462379415601,3.537000552950757,3.23584327941831,2.761341065042965,3.2743300247353835,2.6929639250672177,2.1445735796948564,3.3650905756762204,3.61383620869243,4.2614534145549285
2015-01-02 20:00:00,2.1380297268253283,1.964226,2.1358312490115834,2.2194280410082485,2.550457230180979,3.1065804947906184,2.8999562495225515,1.4890774963331235,3.6343856887659616,2.509433370825216,2.414542856361663,3.4492015574243426,3.2012176842534448,2.594537526271125,3.2893908945687222,2.6853168524964905,2.092879527960678,3.175356790948793,3.555219527362233,4.154142115804022
2015-01-02 21:00:00,2.1019589511383163,1.869396,2.089568093440529,2.1831037231097743,2.506210593398063,3.1030990550650657,2.912839897190045,1.480933365858637,3.575076524545766,2.514967066166843,2.3751218606446227,3.3846027572187745,3.224938585597206,2.4755496840389277,3.3035819657387204,2.5034693593477106,2.0794995625224906,3.0425671194165393,3.5014140052171205,4.074408472493468
2015-01-02 22:00:00,2.0538261322326217,1.869396,2.089758064422306,2.144942377422132,2.5031137839652433,3.0518547330078034,2.9042156150360876,1.4895167568195913,3.5416956357989067,2.529868527176565,2.3830149999568175,3.3668432760564313,3.209486703316623,2.3410785792359468,3.3364960605056826,2.4681811517887917,2.0728181504494647,3.0385638892986457,3.4661549371446134,4.104437879518393
2015-01-02 23:00:00,2.0282461820917868,1.907184,2.085438232256701,2.1356802813990994,2.4790624675926507,3.1079440869366897,2.9422019533055,1.5514451280498496,3.552833768526505,3.038149111770282,2.3476792154715937,3.450254350316695,3.114859130480498,2.3243024166634085,3.4044267541911113,2.3893702441633247,2.0289064301987447,2.999586157457318,3.402769215208666,3.9652656158235606
2015-01-03 00:00:00,1.9123504247450964,1.888266,2.1118847825405513,2.438461882748216,2.4474148068042196,3.1194580380991783,2.936623882462067,1.5713120743882831,3.5447521968709554,3.032291643823709,2.3160660239644533,3.2875733585597433,3.0888157216745578,2.3622262087854544,3.443960074133893,2.4309996549234634,1.9720481362958493,3.0509040874782998,3.365069654571837,3.9987532272848965
2015-01-03 01:00:00,1.8446550435083426,1.850574,2.1159355274340705,2.7634110783905435,2.416724326431994,3.078050478322301,2.908295896155823,1.5169828446032727,3.496161256482058,3.0421910462556063,2.3304207000250026,3.071743630339384,3.2114510461133756,2.3842010718460536,3.3036100585396944,2.5163728533148984,1.9110645683658227,3.1635977471867687,3.3199737142944086,3.972198282526544
2015-01-03 02:00:00,1.8214721015685882,1.720164,2.0784385899198994,2.692872211872354,2.4138829980682206,2.98449184171117,2.9066282093841367,1.5267143481164895,3.456123895053561,2.9990315245067922,2.417291841659831,2.995555265409943,3.186155904838675,2.3561299354193057,3.324060901892639,2.3766843934912276,2.0801786625792014,2.993443456792131,3.2924537239042886,4.092662471960001
2015-01-03 03:00:00,1.7864360704246307,1.757184,2.0393379763075834,2.603283137343543,2.3325774044198755,2.9492155211224294,2.8789518847630258,1.5500786878676847,3.4320920272353663,2.9093003809753517,2.4239214784379794,2.8972354214630096,3.0822341403459115,2.3169588445052622,3.311612610648143,2.289790973350649,2.092879527960678,2.952898272038399,3.2575140386846213,4.0168017072505116
2015-01-03 04:00:00,1.8010401339346251,1.6833360000000002,2.023111182715041,2.450421999478983,2.3143459331949305,2.879010792101237,2.853011647024691,1.599076983074401,3.4267657967491845,2.8204106938816746,2.3588257844750133,2.915555529392332,2.930195077462286,2.3760413639926874,3.324060901892639,2.2177805980811276,2.0801786625792014,3.3982377684349587,3.2821827212747268,3.912926970173196
2015-01-03 05:00:00,1.7974832029297345,1.592106,2.0036204059017564,2.3076534528635904,2.2754334158998413,2.8201910368205256,2.7494174837762895,1.6319036397428694,3.3784495277604405,2.7686196564351517,2.339766372887455,2.879815069493125,2.8042202271012266,2.421611574308029,3.2699259913970495,2.0886936363655626,2.0608272438325628,3.435970804841493,3.3196068769511724,3.8749585142255754
2015-01-03 06:00:00,1.735859667049235,2.157486,1.993849934221057,2.211891458308734,2.2464218536738496,2.7819521245642047,2.6967791658540645,1.6385785763990859,3.356783769416692,2.753315306874412,2.339092887495257,2.84790461126997,2.715603057242852,2.483474046449142,3.2956277740930897,2.1165269076337414,2.081537039607985,3.1578950008072297,3.3788262718452637,3.8724053365896407
2015-01-03 07:00:00,1.747529358842654,2.8293,1.9401991621254366,2.163295156900568,2.221194056789278,2.8309855326866176,2.6921569249573603,1.627784213858098,3.340240501442022,2.707555302727807,2.361930665558007,2.8256440269635936,2.675131725423306,2.539308430481008,3.3856431844937527,2.1759573939016055,2.0309306835529,3.5330976527906506,3.37190819837398,3.7889272666029896
2015-01-03 08:00:00,1.7907634146196965,2.9785260000000005,1.9142380037084943,2.0650037628695643,2.172216422337539,2.8413595994722813,2.7586069599934038,1.6256566594089197,3.3046393607266524,2.9196700990490827,2.361914228539036,2.8993096931418343,2.699923764577602,2.8344693485307655,3.4304932433358912,2.6845125192383716,2.0722460270906304,3.58747598185424,3.6798670936013176,3.8613661644050463
2015-01-03 09:00:00,1.9214432295099264,3.108306,1.940946452374804,2.0375308435137907,2.2317538053319117,2.912923007818647,2.7415521711918656,1.6565820707359258,3.425741914851584,2.941048209414741,2.501060098730399,3.070256167013066,3.043276839311944,3.134737918740572,3.5153213898362488,3.1117966602594116,2.1427343350052332,3.8422542451732244,3.9923727465109167,3.9861585259712036
2015-01-03 10:00:00,2.1011612496781362,2.9142840000000003,2.1350826575251918,2.0811249583946885,2.3463786650226224,3.030940098932147,2.643802919688503,1.7210642834204126,3.695732177614448,2.972302433619594,2.6103013662879224,3.504719770039015,3.3074191999769846,3.279598356655395,3.6907122652597035,3.2889544462916476,2.1711063096584367,3.88024850111462,4.278885198445295,4.247704299609138
2015-01-03 11:00:00,2.386895477978508,3.064854,2.3773558965368253,2.386731179147758,2.5163741248912337,3.1471843140332125,2.6173489464153956,1.8583369940834473,3.9623788241187743,3.0288568801557414,2.6356344932709286,3.891428273314842,3.536421482549563,3.402029904075992,3.7794693441881697,3.388766136928011,2.169732467970406,3.8970440576519896,4.303814029823348,4.361132529393561
2015-01-03 12:00:00,2.6787550862229255,3.130104,2.7314913996095695,2.893255538621319,2.643357509796807,3.278268163877175,2.566643569181191,1.9873615665820996,4.049398767929099,2.993395556170839,2.5732804941045733,4.191078695655713,3.6454851474124506,3.609688446792607,3.756286906352042,3.450056292370922,2.1968220211603064,3.9717485229602354,4.373129494361159,4.61546554910622
2015-01-03 13:00:00,2.748964647368953,3.306216,3.0130282843989633,3.1211696799644817,2.7334260550444025,3.4317119345095426,2.5300045876111077,2.089483831832867,4.080807349836404,3.024820481220362,2.5286624975738055,4.494872581556757,3.57771697545556,3.617076314524649,4.020567206936484,3.4182935862356745,2.157593493748962,4.050665567979152,4.431909482814664,4.620683983960474
2015-01-03 14:00:00,2.7046211842956374,3.440316,3.2360911413767406,3.5490400391929047,2.8162562871820365,3.4504441938923955,2.552806257091245,2.1680490136602963,4.098464228819941,2.9642784386931087,2.477557314939367,4.696726952633647,3.5078805993756044,3.69053467186181,4.009191402743877,3.337191021976709,2.190041062216763,3.9962211960617586,4.433343935384936,4.684709308233931
2015-01-03 15:00:00,2.6090972682097044,3.576144,3.343486127304832,3.7249638021483915,2.815922349733131,3.5094873159659095,2.556290334622989,2.1722967478828483,4.010469996660214,2.821000716095453,2.432170023098998,4.681288234171208,3.418255744501577,3.6012093626272907,4.073770532743404,3.1986363291470976,2.151530924317891,3.990618356310257,4.378783224303946,4.743815290383937
2015-01-03 16:00:00,2.4102517024540324,3.350724,3.3771129551201584,3.375642869719977,2.7878011138674683,3.4678200554212615,2.5068325273135916,2.0956644002573444,3.8575884580467488,2.664740510544728,2.395194913623475,4.4905659510303995,3.2719440186088957,3.446800042060819,4.023409137919926,3.0363868925101505,2.0677109387715737,3.9418157689205104,4.168138019459981,4.583260879883008
2015-01-03 17:00:00,2.2709985769904897,3.130104,3.0580862664408763,2.910204195558225,2.6591410674187923,3.2693308233515603,2.5085237084621768,1.9874058047751557,3.562784148001872,2.4945669006183557,2.2953786022097935,4.250075985006856,3.04318464669454,3.33898873344325,3.6072227946858266,2.9653504253927148,2.01056644602561,3.8984175129069722,3.9822098974254683,4.34572000272526
2015-01-03 18:00:00,2.1170709273498187,3.0431999999999997,2.7073774846881964,2.6228791235292666,2.538395293225895,3.270937880293959,2.5126084999416056,1.9267530028218083,3.326528591836192,2.3497396744781383,2.2721633298115664,4.034342458937284,2.8612043067673687,3.2078492851771143,3.362378950248906,2.9119536555509935,1.9670073058397162,3.8457994081977196,3.8311949571034973,4.063306480793511
2015-01-03 19:00:00,1.9468370210944093,2.787096,2.4913889462628545,2.4335561589539982,2.4845891993838194,3.282034136817593,2.5137641705476153,1.8612551404871296,3.2140830896461754,2.2790861123161643,2.2423525416614787,3.8825608286840465,2.7891025826839853,3.25013163994785,3.403540312559917,2.8835545488976084,1.9236965770574792,3.812779281508802,3.8153728849807313,3.8706649589504423
2015-01-03 20:00:00,1.8217616326450676,2.395734,2.3406601696122644,2.322495363886119,2.3790089675084545,3.2462145724602314,2.508258627554641,1.7864715697471398,3.0957646254220914,2.2377958128344995,2.251041331967061,3.6615827440941033,2.8642722331415156,3.1576401484685763,3.4205944147821024,2.8021407954915025,1.8982064636892397,3.7358800089782247,3.943121934309947,3.695914342517006
2015-01-03 21:00:00,1.6831851880528514,2.275746,2.1204839684092986,2.2503720445265807,2.334093228323238,3.264287609107885,2.510210688923024,1.7524082629900188,2.995331153380518,2.157486,2.1256008195364937,3.5061935141926437,2.864563307904785,3.1111355118152537,3.4863648175811237,2.7465197354215993,1.8858249818532782,3.8227838167216,3.939611235520968,3.579877820524543
2015-01-03 22:00:00,1.5625888036736857,2.2164,2.0214208978062085,2.1510082120873086,2.2404383203335394,3.1850885722413453,2.553271783098345,1.6384722556909654,2.9703577287385095,2.0957379078496037,2.0786500805732007,3.2925282889241854,2.8936031966828577,3.1181497650757097,3.553443536376439,2.6600716241935674,1.8741250575448443,3.9024563369519316,3.814784428093853,3.568118320353038
2015-01-03 23:00:00,1.5085129001928665,2.196714,1.9177922820506577,2.112004008079637,2.1301052039555293,3.1172033690067122,2.537318377260039,1.5783753884915623,2.954158409090323,2.015233762287869,2.042799976223038,3.1538384692315695,2.6989736471748507,3.138713140693203,3.547993330212078,2.632406363614547,1.8126239810604088,3.857166103826715,3.7934333617615827,3.507277931685002
