,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-12-09 20:00:00,-92974.39741113877,-4423.405809766665,-388965.8603820623,-21815.614662552012,-156743.38561239935,-32868.018773013784,-12744.009046606705,-141370.45618417658,-68348.31045115246,-23870.11849540224,-31574.999872549753,-50305.11953454823,-25809.39797332693,-11815.306202267195,-2488.9238768624336,-11119.735173369729,-2609.326238943069,-1204.3587664670556,-3114.149760609466,-1413.8439060322548
2015-12-09 21:00:00,-61405.51325381621,-3190.9322111855363,-196878.36609808388,-13805.167571641936,-83988.12711592374,-17084.588175313962,-5995.042818726162,-65073.35741408186,-29119.032365013627,-8233.357328758628,-15602.611700995994,-19656.800581485626,-14561.262483285867,-7607.7956679673825,-771.7178764150755,-5047.433903413974,-2225.643598098935,-881.7642961933747,-1677.596692443066,-1142.3766471054835
2015-12-09 22:00:00,-98.1867567434618,-1.032945123125946,-639.9297507080319,-490.06211606875246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-09 23:00:00,-699.5910201310239,-8.965726358984307,-2068.186841826056,-2350.3377172286723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 00:00:00,-993.3443875904677,-64.527144233989,-3967.3571453768527,-3532.0618166235804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 01:00:00,-1008.8229227467972,-99.55881330721287,-5790.540881857785,-4627.944457745536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 02:00:00,-968.98685434548,-131.7766361047117,-8895.775136348106,-5611.735433045292,-33.30126942160085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 03:00:00,-983.6906719471573,-148.58204911378814,-12752.109172586255,-6495.436421879271,-406.05620634488366,-0.0,-0.0,-95.46481892784234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 04:00:00,-1063.198313546615,-194.48640536526648,-16286.714759299548,-7262.508091670614,-1444.8748205042575,-0.0,-0.0,-286.61006524655033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-10 05:00:00,-67509.95940838697,-2351.1176952953824,-411195.7794553088,-19398.830239513187,-159159.53219583462,-35395.58377590839,-17044.56126287009,-157155.59648582208,-82465.13591131782,-30837.98234099833,-33334.988291998154,-91974.25582293353,-28248.538327852053,-15597.854321210067,-4369.819567756969,-14810.298533832885,-1468.1453212857512,-1177.8886917860198,-6278.055694198716,-1966.3604405241613
