,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-02-04 15:00:00,-108581.71707898966,0.0,-173243.0075595972,0.0,-37943.62662917898,-5176.607593891609,-36280.276041566976,-33091.65160359041,-43673.718960464146,-1916.4665851635273,-4761.054604125002,-99652.92444615511,-10164.835039524898,-95501.7519158219,0.0,-52564.19695388099,-10645.113042578818,-53972.57034192995,-52984.267483962554,-32736.663495135443
2015-02-04 16:00:00,-273602.5323442704,0.0,-305582.33570625767,-1152.883141466798,-55839.87934907551,-10260.079108849392,-19043.67961800362,-50062.99099624091,-69872.03865332602,-10174.233718374844,-14153.532529175753,-194045.35942221602,-15811.25361848809,-83225.18067063089,-813.8469253819986,-57920.31521026149,-11072.999434366866,-102812.27988420373,-67488.32033576508,-108599.56027350952
2015-02-04 17:00:00,-227013.86522732014,-1931.9423184680131,-373689.70578649273,-22852.724765056046,-88930.79897751454,-42290.49598358069,-79614.30179298893,-85499.15970651517,-78632.52025811843,-18045.233130236335,-16542.764315246754,-210832.91425675363,-25425.906247796953,-159795.37615514052,-8698.372828017096,-82821.35945453927,-11006.08121871261,-33014.22034486779,-99493.69768486936,-156189.56713857347
2015-02-04 18:00:00,-332342.63697194285,-8665.627176805703,-393026.6828020197,-11173.426917966708,-115994.45625241983,-48409.74234968509,-60770.97684788754,-120306.52798935483,-85759.46716672614,-29787.447936818047,-24151.634501478635,-258870.0348996468,-34612.994097271556,-163980.12075589356,-1326.4752833104576,-114459.9330043382,-22869.34507840672,-65005.58766487069,-125222.39491936061,-178258.41067002478
2015-02-04 19:00:00,-242485.014483559,-1949.3159309201544,-361928.9309415684,-7753.575148990952,-71841.16862556808,-49969.60727530926,-66204.60311247809,-97746.27895863356,-81903.3148957836,-20097.720603967962,-18196.073608134593,-277691.773924031,-24077.103280115458,-131675.49618276532,0.0,-86384.05619351385,-31683.243835870064,-44838.253122685746,-111513.42205693733,-192032.1563418281
2015-02-04 20:00:00,-191856.39372026638,-2132.520054149533,-378772.33259958413,-4917.704311386176,-98930.78884977328,-49252.340880855096,-86487.10349473341,-92426.86234741892,-99657.62394224798,-17541.733369653615,-11997.346216169906,-230462.5207863655,-44610.45396164384,-135010.43410592646,-5574.788473308485,-83048.90438028297,-5150.142030158516,-83946.33067059632,-81303.41154170077,-160728.37551197485
2015-02-04 21:00:00,-130006.80437018623,0.0,-187027.23926528014,-16195.414878215468,-49726.31742226093,-24364.290140985006,-43294.0051942773,-57839.80226315214,-47207.91501534891,-18282.01814240613,-16937.037415237482,-145543.7150771037,-4648.549086156442,-65545.74559250228,0.0,-55732.352613005685,-4802.972954141023,-60011.249950428544,-61916.09772245773,-115682.57839444239
2015-02-04 22:00:00,-89913.26667529321,-5993.7268548516995,-126906.30748305011,-3521.278921814234,-25164.99669543923,-8594.817038559013,-32134.82498107673,-22175.91913188148,-19685.575620926913,-7658.623002663011,-7789.305494372188,-58914.61075941777,-6325.810805100163,-46114.205294338906,0.0,-29425.259962230884,-4678.407337526106,-13468.856930470347,-26493.832345410694,-42703.920928970336
2015-02-04 23:00:00,-37593.268041450705,0.0,-51419.20060501722,-1407.3521639713197,-9461.025408282196,-4900.492146467743,-3569.0287213657352,-9235.295838939539,-8042.112477249063,-5297.659229646467,-1551.8175816988419,-33779.477237782994,-980.8623082715102,-27619.81344654887,0.0,-8291.081105117108,-537.3497782086775,-11625.347077898225,-37843.316105030484,-34374.818461984614
2015-02-05 00:00:00,-14916.849740700802,0.0,-16632.38941009057,0.0,-2042.3338916054902,-938.964968074263,-2923.961273474554,-4185.35220471376,-4722.739021214115,-480.3218886776982,-510.8455665350225,-9052.77590343144,-1545.8014826282722,-4756.57355440973,0.0,-2888.850256822927,0.0,-618.9704935887492,-5690.936970905184,0.0
2015-02-05 01:00:00,-14316.384242547761,0.0,-11171.436503162155,0.0,-4076.5736619753893,-2874.3919350429287,-4387.530890130597,-6583.73980307884,-3987.818004789438,-666.4901243380565,-1404.1329689278148,-12364.02785130852,-1003.3934038079726,-5081.851835281015,-2122.492595058227,-4889.63029382701,-2028.677277471197,-2807.6165042434577,-2082.879921902342,-5530.917574598314
2015-02-05 02:00:00,-12453.788164154616,0.0,-23585.34968969826,0.0,-7900.176140030206,-2333.9681972652984,-3879.85095525733,-8816.591874407986,-4570.622905054157,-1155.529235326439,-1412.60712056223,-11437.51498002451,-514.0086969547324,-9376.527939503547,0.0,-5993.901174630317,-1081.2638040847985,0.0,-6925.957436724847,-9196.739825774643
2015-02-05 03:00:00,-24230.029203125097,0.0,-33245.17724214758,-2430.5428328259845,-5698.753523930855,-2747.6940337692317,-2553.972708105318,-8240.3127254099,-8476.987803765081,-2652.6001615466785,-595.6617601052884,-18051.57901512667,-192.30870275003187,-9634.595752541325,0.0,-4112.538221301997,-4950.282193462244,-10238.687752088383,-8685.549656312674,-14270.597660135167
2015-02-05 04:00:00,-94850.61410676561,0.0,-112694.96432448337,0.0,-27278.721414992597,-7647.776539439353,-18739.60043579756,-27734.338143133107,-29351.455976661746,-1246.4730881145574,-4623.633615371525,-53586.50366093155,-1587.2181077251362,-25660.874746866422,0.0,-19647.93561705945,-2110.707065684351,-26418.25064953338,-13662.361667934854,-24767.178508836314
2015-02-05 05:00:00,-251541.65105630705,-8765.702443232887,-298796.4884592496,0.0,-52851.81734907959,-15390.443632661776,-28190.299120953074,-45096.605568253035,-65135.63388015636,-5528.7816318541445,-23692.944783816634,-150073.99673585172,-23916.15215405379,-130584.86572120336,0.0,-78986.25919561357,-16153.011020169732,-76201.14643141105,-85076.48966925619,-83745.52429035748
2015-02-05 06:00:00,-322923.43166783464,-1987.70928072101,-471800.24317116395,0.0,-141245.87281673582,-30770.884241576485,-89052.1781847917,-127316.53405574233,-76987.82211407833,-23718.989416071985,-28540.52170665035,-243159.39902414702,-39814.75363099473,-149702.15116052603,-2776.61285764687,-115761.83520610958,-41385.40076772913,-119630.42621876851,-201009.62206864636,-295798.5214395098
2015-02-05 07:00:00,-384806.71004927985,-1275.3834315889744,-575782.6945525731,0.0,-119101.6935353613,-47982.16760949282,-100332.95350800379,-124399.29578318051,-134460.8818657005,-39248.40094657445,-26046.71425603361,-326384.44491921295,-47345.14253153305,-199702.11453446202,-2319.6405130369003,-108382.51447018882,-14455.74726284787,-57591.28616761459,-200764.53094087177,-135815.86491359546
