,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-02-24 09:00:00,-1277673.62678679,-96185.06115753816,-2660713.243159597,-572148.8546306082,-605148.894376231,-240042.2817343765,-504057.2509584606,-794129.3672112626,-644234.7116046156,-65584.13735084889,-149178.88884723003,-506969.3484130284,-90107.64068251304,-401353.0592880692,-16926.780561215808,-171942.02334782167,-47583.05937618794,-132808.22454446537,-320903.50739619136,-109598.87203953956
2015-02-24 10:00:00,-1389988.3441219043,-110459.55708849341,-2922860.60482931,-588542.3347830097,-574742.0139289566,-237137.75252552575,-627734.7360887942,-835622.6608355143,-604306.986569744,-57475.11474054119,-122614.95095770215,-462903.6809012881,-76286.00518203204,-399164.50180997764,-14089.872471094832,-124258.03410472296,-39208.060459242086,-109559.22124865444,-276306.1608904115,-69698.72077019713
2015-02-24 11:00:00,-1402826.2231554554,-109022.46169195534,-3032309.167487803,-614288.2504748272,-583069.2347793237,-221214.38386861357,-690690.3784991652,-930423.0580562548,-600235.7920411731,-57141.93472544122,-128435.73662166888,-497259.84182800207,-76883.11107289871,-452231.17499576794,-15047.708149021906,-113772.11532643944,-36554.3352029634,-101206.47278228162,-314810.8111935282,-51038.50313584416
2015-02-24 12:00:00,-1400581.4056444808,-110489.7140159929,-2974331.353000904,-648345.6806037753,-627661.7785974331,-224267.17059450576,-697206.3145387588,-987135.1117188565,-657705.439195884,-62154.532865182395,-135157.8870670181,-595510.3654842727,-85185.88308085091,-538314.1006718682,-18329.6336316862,-132032.20553073642,-38755.06684925829,-109170.27619856081,-368150.49831051397,-44923.230257322015
2015-02-24 13:00:00,-1526963.915628868,-114485.85777926652,-3124029.0454910016,-684241.4171530249,-683727.452562213,-252692.1181629933,-725767.1127405906,-1089056.9294879641,-745458.6377674293,-70282.49418422685,-150319.24569432816,-652072.9218350268,-102680.93459050928,-604152.6261411626,-22902.857293394492,-175971.7911643969,-45344.95056552598,-129947.44635242324,-421484.56400924135,-45487.4586598325
2015-02-24 14:00:00,-2320362.1636175127,-162028.41786845468,-4812882.966666307,-973505.0256929724,-997747.7662896435,-472255.4339584122,-1126447.911417233,-1808131.983465352,-1554906.1475877336,-182665.45605261772,-342745.55021080375,-1508746.552212208,-223788.16200580457,-930682.147686435,-52934.2458323095,-460904.34332889545,-65742.8592751769,-293251.30671645264,-802776.8201624117,-108038.97973869188
2015-02-24 15:00:00,-3440006.6099105463,-163734.1881941229,-7191614.715965571,-1042484.4023651757,-1935576.9083455328,-663933.7041359373,-1489847.7552281248,-2745862.118304384,-2045504.1330944926,-244772.1909946009,-503602.261385404,-1936899.3893755407,-388159.84743064817,-1908087.8265783587,-75448.36197364882,-685892.2646819922,-172514.30374569818,-459851.3851309713,-1450180.3515656984,-188040.26599701092
2015-02-24 16:00:00,-4497408.430771515,-204273.2778502788,-10440368.148998795,-1611677.7719923847,-3055414.5951053444,-1176473.1176098664,-2116018.624656764,-3791083.439559716,-3221688.552347166,-450572.95702176105,-976304.922053029,-3688005.848099351,-685712.0281607751,-3396020.8453592034,-115187.83745855329,-1572211.2687381082,-246512.95897089146,-1103619.5711170016,-2501421.923563819,-500855.94990431255
2015-02-24 17:00:00,-5905266.573451544,-246504.81367638294,-12229394.803406255,-1549601.1453351115,-3692395.0292765438,-1179269.0839693544,-2488579.3192466614,-5061726.188972864,-4047777.5702066133,-626815.612492402,-1172263.4258167136,-4436835.024294186,-878479.1321084843,-3921516.2906005895,-184932.48222709756,-1807032.6696808066,-429564.05324005714,-1050844.5601520576,-3476427.937137122,-608900.9915531717
2015-02-24 18:00:00,-5233649.335387815,-228161.88853799456,-11048091.236474095,-1514684.3495662315,-3337409.2324297265,-1114113.4002200137,-2246888.9287254037,-4494617.2730048895,-3646158.3883914533,-554533.0509013686,-1049429.8730231652,-4010667.451303874,-787840.1859102807,-3632792.415728337,-161174.63514614053,-1688950.6099629388,-362677.8969487878,-1013233.5702125736,-3098272.7636277108,-570872.1293932545
