,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-10-31 05:00:00,-26814561.05755141,-4850393.813633969,-7220062.260602616,-4201872.792105925,-1375412.7557383971,-2825421.3598910505
2015-10-31 06:00:00,-27389257.27000016,-4862412.446110463,-7609454.172272329,-4130561.7847200357,-1370342.290353073,-2887413.4669560925
2015-10-31 07:00:00,-28297442.12251925,-4704105.323409972,-7762418.3993488345,-4180476.649764579,-1360436.3248619274,-2876254.5956560764
2015-10-31 08:00:00,-30386651.74008521,-4677169.099296208,-7942305.959746665,-4161657.3778348113,-1323264.2305378185,-2897108.978132624
2015-10-31 09:00:00,-30002895.497522466,-4690249.370373947,-7912353.6526585715,-4023161.294888851,-1347129.7820129793,-2843900.8587571904
2015-10-31 10:00:00,-29833267.34329118,-4564486.589929639,-7903796.782773144,-4058682.558018227,-1353717.377817751,-2904889.7132664174
2015-10-31 11:00:00,-28815341.731720146,-4419842.385184318,-7755134.561526006,-4047732.6589759584,-1362685.3130392397,-2883385.0796899283
2015-10-31 12:00:00,-28278612.00815135,-4398165.758884091,-7799737.019701359,-3994523.5005097846,-1346008.0707493855,-2917457.6274512345
2015-10-31 13:00:00,-28664768.125631142,-4641720.635053215,-7946963.307401196,-4180585.6202789755,-1345288.7994707066,-3006496.4426234695
2015-10-31 14:00:00,-28893457.235324014,-4942119.759559628,-8284655.318373551,-4466462.90522834,-1398616.745436376,-3158843.6631253576
2015-10-31 15:00:00,-28123914.647426754,-5383767.052440449,-8908044.10491992,-4833007.732031891,-1492286.5605444966,-3447143.1664323085
2015-10-31 16:00:00,-31631763.467978016,-5726579.791590636,-9338169.516540939,-5013061.271134861,-1575440.8688521644,-3529375.458055064
2015-10-31 17:00:00,-32544831.07519907,-5584365.392073505,-9244572.192594329,-4846515.041860433,-1546387.856253253,-3486246.3174792496
2015-10-31 18:00:00,-31715083.930442482,-5116637.796379486,-8660556.229562929,-4603668.093452663,-1476008.6698632361,-3330020.6152670314
2015-10-31 19:00:00,-29798080.912981782,-4762912.49210535,-7943235.871295339,-4292016.335788787,-1350845.1044823956,-2990522.16940367
2015-10-31 20:00:00,-27694544.30785601,-4406943.200964031,-7384593.235646767,-3984507.1072950857,-1262125.8678325717,-2807347.94987078
2015-10-31 21:00:00,-25271921.659496784,-4028298.51499365,-6654977.951877974,-3681430.208246206,-1167728.9194700306,-2567857.8793344903
2015-10-31 22:00:00,-23010585.86844649,-3606571.082033358,-5939974.271153014,-3330776.720197751,-1083564.7559316263,-2309358.1951543107
2015-10-31 23:00:00,-22374368.028961603,-3526666.4522747397,-5786624.115835416,-3117955.9879450914,-1071972.4007901447,-2212168.2253747447
2015-11-01 00:00:00,-20925993.458351288,-3404053.1721351827,-5553853.322135454,-3012960.5678554922,-1050048.057805533,-2126465.2888029236
2015-11-01 01:00:00,-19922144.40642686,-3394897.3103998313,-5386577.269831542,-2988149.8664822215,-1045533.2471698127,-2096610.1736515164
2015-11-01 02:00:00,-19528716.1859249,-3390494.1419683294,-5323940.833981461,-3027828.352098501,-1051915.933054024,-2073683.2907853308
2015-11-01 03:00:00,-19576492.18004816,-3502759.8484631185,-5465146.91716061,-3145391.42177395,-1083999.460441025,-2189611.6717198123
2015-11-01 04:00:00,-21741873.35022226,-3885293.315906078,-6004354.554352742,-3351323.6265325076,-1197506.8790010102,-2409911.580131167
2015-11-01 05:00:00,-22941466.204920106,-4080445.0323861516,-6457293.287794935,-3581328.226404457,-1277286.2411599995,-2587965.7335995156
2015-11-01 06:00:00,-21247456.547916934,-3996246.1603348516,-6621184.9160997225,-3655027.5235425592,-1285873.6588591665,-2730249.583917467
2015-11-01 07:00:00,-22073463.686872788,-3880091.004986437,-6770898.362417509,-3591259.24918074,-1264225.3730858748,-2724905.0396805704
2015-11-01 08:00:00,-23507868.186539028,-3972783.163622761,-7051711.515122237,-3594828.1136161764,-1311915.8442056754,-2776615.339484633
2015-11-01 09:00:00,-23967257.73094255,-3976701.776313857,-7120022.07999462,-3786323.2891906165,-1273049.9790712593,-2899822.8095168923
2015-11-01 10:00:00,-24744126.493349966,-3977229.255623318,-7280232.634868759,-3812390.281378667,-1291752.1480997824,-2860908.4187468346
2015-11-01 11:00:00,-25395599.8952719,-3820138.040730458,-7212914.323114491,-3820702.7899876046,-1234156.4711013674,-2770307.2031996506
2015-11-01 12:00:00,-24777923.601920817,-3902831.083957719,-7093328.148974111,-3736103.9118749923,-1261616.1160605724,-2828522.7005883334
2015-11-01 13:00:00,-25305820.882829208,-4151809.207959315,-7178136.646464563,-3821135.8620327287,-1274577.773727153,-2836971.1874193107
2015-11-01 14:00:00,-25781706.069322694,-4552529.821842827,-7265678.457537703,-4016403.367395222,-1318806.0424666102,-2890322.709609176
2015-11-01 15:00:00,-25060680.219991613,-5023062.559213746,-7847053.256952538,-4423732.4045677455,-1435129.6585006295,-3143045.9420888573
2015-11-01 16:00:00,-28811114.11526177,-5350777.8744871635,-8355717.835626725,-4432087.188454535,-1524190.5694962763,-3261365.754633658
2015-11-01 17:00:00,-29651407.91168277,-5364766.317520872,-8366727.533252808,-4348273.398563046,-1500847.5355186576,-3218917.0802113046
2015-11-01 18:00:00,-29393569.53840155,-4987190.050988715,-8082508.566950283,-4215362.352434797,-1447791.8708672454,-3080361.1386680575
2015-11-01 19:00:00,-28170412.31000799,-4674463.982115369,-7614759.043606139,-3992903.3013119213,-1351843.067758877,-2869588.171380992
2015-11-01 20:00:00,-26679083.15706923,-4276613.277811326,-7111436.687192476,-3723613.1394690652,-1269471.1629799993,-2681992.5678122877
2015-11-01 21:00:00,-30008639.85875526,-4795293.982270624,-7821815.783425052,-4114277.762296974,-1431750.2671024546,-2995737.55733316
2015-11-01 22:00:00,-23360650.30469643,-3702262.2452281103,-6041311.81368151,-3065290.4894260108,-1126396.6697678943,-2264942.4527134513
2015-11-01 23:00:00,-22200537.239971217,-3721736.7428904804,-5911867.882317322,-3026732.1526565836,-1119993.783274735,-2220987.3457023106
2015-11-02 00:00:00,-21281614.050439466,-3631990.8885288453,-5757258.18539554,-2970757.8498846684,-1111842.1718850296,-2173024.5692071766
2015-11-02 01:00:00,-20887367.171225242,-3665395.313881244,-5731899.88497093,-3052976.3670747424,-1124633.756838935,-2210365.5073745754
2015-11-02 02:00:00,-21350897.32034346,-3804934.605891929,-5919527.414913263,-3183393.8249702374,-1160852.1338870816,-2291924.1487637106
2015-11-02 03:00:00,-22875798.12548914,-4220229.224342856,-6432944.473067859,-3468281.683902872,-1270035.584178082,-2478657.4742131797
2015-11-02 04:00:00,-26846804.71543091,-5183692.984893844,-7487940.339989532,-3892516.7378657055,-1454524.230672116,-2838305.9473042847
2015-11-02 05:00:00,-32765460.993563324,-5940827.653543341,-8529028.644450702,-4534731.890892826,-1622993.6575333772,-3187614.364881588
2015-11-02 06:00:00,-34420324.50379045,-5984835.029537309,-8779821.100093057,-4442852.67541531,-1590208.260906967,-3273177.2336319746
2015-11-02 07:00:00,-36863829.82388657,-5713939.362663409,-8849704.886610243,-4215052.275279212,-1476450.1090868183,-3172796.5050826743
2015-11-02 08:00:00,-37928217.333852515,-5798564.106227725,-8946918.38376974,-4155934.345085381,-1476063.6641257778,-3170996.479598319
2015-11-02 09:00:00,-37972493.61876701,-5807893.103206377,-8960814.288537243,-4103640.44857346,-1497999.1071997664,-3181933.0510995733
2015-11-02 10:00:00,-38079740.47472886,-5623753.098559931,-9169407.04263029,-4141229.293395879,-1512918.7066292125,-3172539.0071948105
2015-11-02 11:00:00,-36622221.3896406,-5588855.178554673,-8927719.246663067,-4183640.7031250848,-1493468.328423457,-3157449.2472072067
2015-11-02 12:00:00,-37263171.60869834,-5860270.712378016,-9046953.567407453,-4250635.345950341,-1483626.967736896,-3209392.6893570432
2015-11-02 13:00:00,-39678224.65674517,-6123420.396307333,-9331240.307678945,-4545696.519663461,-1515314.7755281879,-3337046.6499654097
2015-11-02 14:00:00,-41213608.26424184,-6608322.183349393,-9757487.48856439,-4874838.8180578705,-1609536.796564855,-3511421.572803054
2015-11-02 15:00:00,-40959466.635463975,-7183749.504431234,-10496506.763540136,-5501312.79129176,-1746021.6214976723,-3797655.314554822
2015-11-02 16:00:00,-44222745.75243513,-7267944.596949677,-10953007.396430703,-5593373.577446943,-1807746.33544168,-3897489.7810835973
2015-11-02 17:00:00,-42800252.91052576,-6889386.514250144,-10738206.292580858,-5402265.334833094,-1766992.876500031,-3815295.539455021
2015-11-02 18:00:00,-41004537.93944367,-6310549.03132094,-10140022.685225816,-5095426.862668307,-1674912.918720656,-3576284.937032162
2015-11-02 19:00:00,-38254407.67037065,-5718649.477520316,-9317255.735252572,-4614712.612038723,-1511542.5694489714,-3226041.194827969
2015-11-02 20:00:00,-35036698.597019814,-5051017.41935835,-8404571.245858228,-4108059.7771525024,-1381008.2625116883,-2930073.0485589504
2015-11-02 21:00:00,-30964793.48020122,-4596081.548437437,-7502967.093281009,-3776436.3969631027,-1281496.4809465155,-2646485.6850888734
2015-11-02 22:00:00,-28507458.951275285,-4189091.117267598,-6646978.632037271,-3400903.767369256,-1200275.3283823226,-2393991.5162151456
2015-11-02 23:00:00,-27067482.867776364,-4168689.919301107,-6504321.545368926,-3365452.6928116535,-1213403.3468264742,-2379416.3721546913
2015-11-03 00:00:00,-25670367.78896175,-4163299.2856119256,-6307782.268106051,-3259702.7021613093,-1201946.5595294244,-2341751.5964288516
2015-11-03 01:00:00,-25313511.365743123,-4191801.301929594,-6282701.901056187,-3264690.7696967996,-1206732.5567201222,-2348221.403585633
2015-11-03 02:00:00,-25813109.008039527,-4367825.801575603,-6489845.187402236,-3420199.083699324,-1252550.2412967922,-2445442.0531109353
2015-11-03 03:00:00,-27195337.081675127,-4727593.987754473,-7050007.806059809,-3718975.0087167583,-1342114.7511964107,-2651104.6920686825
2015-11-03 04:00:00,-30346352.89572151,-5613214.099889535,-8092877.282292512,-4312769.608091959,-1534994.3520732597,-3029281.652372626
2015-11-03 05:00:00,-35003346.171306245,-6312312.318319951,-9073417.374387918,-4739930.264700715,-1683469.6340841646,-3410338.2594703636
2015-11-03 06:00:00,-36801543.646507695,-6492338.120269446,-9158539.343998305,-4507556.70255136,-1592945.4517252625,-3352950.3697347627
2015-11-03 07:00:00,-39239816.219729766,-6338266.208789701,-9104253.660813997,-4170303.2549635316,-1519104.764764045,-3087539.2122942964
2015-11-03 08:00:00,-40673076.61818315,-6286940.107340626,-9086281.473507103,-4162786.6166799315,-1491889.1368545396,-3013022.596979973
2015-11-03 09:00:00,-40576250.08893728,-6295086.130171411,-9046966.178667309,-4201653.762812095,-1490806.175147643,-3033780.629684643
2015-11-03 10:00:00,-40902582.457719885,-6020591.676425553,-9214900.141910601,-4233586.473714102,-1519684.1474691413,-3104651.5007729414
2015-11-03 11:00:00,-39109309.24771577,-5937631.409456392,-8915495.03468444,-4291947.202310951,-1516216.2498616131,-3132525.4717967315
2015-11-03 12:00:00,-39403201.12425237,-6345913.44037754,-9060024.191396795,-4328084.876310497,-1545461.3689627883,-3194718.1644377266
2015-11-03 13:00:00,-41511510.4764245,-6751258.230081287,-9396021.86822864,-4635807.757578041,-1586451.9889784395,-3352139.4493766036
2015-11-03 14:00:00,-43065022.31662716,-7251121.163116709,-10021970.009482035,-4946544.249072447,-1687225.0890483214,-3588655.226190657
2015-11-03 15:00:00,-43358727.90211975,-7737940.563786358,-10844614.827919075,-5599833.831002747,-1809572.0999480593,-3946463.225910051
2015-11-03 16:00:00,-46398039.44828621,-7752692.71604408,-11317156.14712603,-5687727.884171759,-1893387.3254780108,-4060765.9449527008
2015-11-03 17:00:00,-44633964.19676286,-7357310.53222099,-11047951.992236797,-5490201.293353463,-1847526.2892771184,-3955419.21333823
2015-11-03 18:00:00,-42805229.9749749,-6729335.716227387,-10398679.64838759,-5193941.404482992,-1740374.7304404778,-3715400.817966117
2015-11-03 19:00:00,-39608525.92250807,-6096679.696666229,-9527258.420326913,-4701115.339813665,-1572039.8032430576,-3366370.84407306
2015-11-03 20:00:00,-36254014.175623514,-5423075.690753185,-8592888.139472123,-4255052.859277343,-1456166.359118799,-3050981.4835055345
2015-11-03 21:00:00,-31492992.37754358,-4807697.499098904,-7407671.677785678,-3745188.650349302,-1298793.5560426582,-2669170.913870852
2015-11-03 22:00:00,-28186519.64620485,-4274675.096455766,-6483959.588948776,-3275166.4994432176,-1179736.5217241063,-2380682.3552573426
2015-11-03 23:00:00,-26822938.29518978,-4305358.880751392,-6237197.501232251,-3288900.9581492143,-1177706.4536062374,-2340358.62684165
2015-11-04 00:00:00,-25837199.214203436,-4158587.623920246,-6118404.146651001,-3171841.5633093445,-1154142.7117867793,-2289472.431891289
2015-11-04 01:00:00,-25142873.929967042,-4170236.1967955176,-6027162.902703792,-3228194.102530779,-1171597.9094477044,-2291046.7564419024
2015-11-04 02:00:00,-25463605.71267141,-4319099.864117614,-6155111.105032451,-3312185.021630735,-1201940.4461392714,-2369721.9985345243
2015-11-04 03:00:00,-26699099.44024758,-4696339.284192023,-6647886.82078133,-3607905.3416657373,-1282794.376620126,-2569913.582876529
2015-11-04 04:00:00,-29749794.426797096,-5592551.1398894675,-7703289.514132138,-4238935.625060375,-1503212.2382344909,-2942415.5158044766
2015-11-04 05:00:00,-34639187.763020694,-6403582.929594993,-8780087.575108757,-4640990.273054935,-1662255.812697642,-3318140.1414954634
2015-11-04 06:00:00,-36945048.10845862,-6520256.944436515,-8772116.512485493,-4529588.5179641545,-1620252.7481961506,-3287182.1717571737
2015-11-04 07:00:00,-39402768.62265536,-6291762.149461568,-8868677.207043095,-4245494.421536662,-1536541.2194170144,-3096178.8368467316
2015-11-04 08:00:00,-41306502.37480254,-6207511.367672689,-9001924.182578836,-4112664.786818202,-1474908.7531669794,-2996869.4935532897
2015-11-04 09:00:00,-40536950.75671013,-6287725.727368115,-9043781.16125831,-4033277.70297268,-1431811.9833392133,-2958739.377311329
